earnings_date,revr,ievr,skew_ratio,underlying_price,methodology,ticker,dispersion,SMB,HML,RMW,CMA,RF,term_ratio,skew,kurt,iv_ratio,smirk
2018-05-02,0.9968550206032512,0.9568028529296038,1.3358447568875416,252.48,ST/MT Ratio (Expanding EWM),TSLA,0.1280155807947941,-0.0218008652552471,0.0234484130153157,-0.0059907418113115,-0.0004327741447219,0.0027556658387443,1.107667947809435,1.0474249876110855,2.840047523276502,1.1461383870474944,1.2415793852058177
2018-08-01,1.481232782232895,1.1179336351224474,1.089926004989631,335.07,ST/MT Ratio (Expanding EWM),TSLA,0.1060623042060356,0.0101288794006351,0.0003715555417665,0.0105276834797935,0.0269447903618226,0.0017781117287077,0.8688777069703018,1.008385283148488,0.1425063987343082,0.9812727669740614,1.2421632648417151
2018-10-24,1.030400158024504,1.02840386899264,1.2227784958764951,299.68,ST/MT Ratio (Expanding EWM),TSLA,0.0500317457124674,0.0122575365654538,0.0165859733172108,0.0075958629080626,0.0081900837850156,0.0006502269306187,0.8127539180834369,0.9304399955923096,0.0956594825196148,0.9599618923948332,0.9927438455531392
2019-01-30,0.9703128525879254,1.0703968449687125,1.259531934521022,332.8,ST/MT Ratio (Expanding EWM),TSLA,0.0692315021923,-0.0230022996309228,-0.022624765334063,0.0703258415995124,0.0106919163350278,0.0037681692930597,1.11917727570132,1.1252506375568188,-0.976917354828128,1.0287968297112586,1.0631539707401436
2019-04-24,0.9589124705772047,1.021399255562131,1.2560998477888845,260.42,ST/MT Ratio (Expanding EWM),TSLA,0.1999483404376946,0.0673021078900664,-0.0091237490097023,0.0117450006141976,-0.024387984721139,0.0023199651911451,0.8455781077778175,1.170456715440583,1.8083887535179644,1.1162679657156294,1.191388378223437
2019-07-24,1.4562268096873237,1.0398235566521317,1.1578670348301452,223.64,ST/MT Ratio (Expanding EWM),TSLA,0.2294576170297573,0.0185841522319125,0.0256714407348331,-0.0221013649210502,-0.0190188522400682,0.0005930565994868,0.8000211307729188,1.2815683215386888,2.256835068218652,1.1711945089767857,0.9062573181229736
2019-10-23,1.5329377977960588,1.120449730825175,1.191150775458658,241.23,ST/MT Ratio (Expanding EWM),TSLA,0.0801569334139095,-0.0396956224020927,-0.007184994562753,0.0006133938227731,0.0479681254587827,0.0015581510727591,1.1735435183142957,1.223915411475242,2.3488765718347944,0.9279862154165904,1.1955112115674391
2020-01-29,1.2672899162365043,1.1741650773806953,1.1273358354852538,414.7,ST/MT Ratio (Expanding EWM),TSLA,0.1401906623348009,0.024979376302184,0.0558089155370021,-0.0414061583366613,-0.0153800258690811,0.0021108863828284,1.1839666758568363,1.1714189365672645,1.282245618498426,1.1836889033246991,1.0771748486937744
2020-04-29,0.8777727569704682,0.9645284360027432,1.1262689748082275,502.13,ST/MT Ratio (Expanding EWM),TSLA,0.1263650623776411,-0.0321138584579562,-0.007989085568438,0.0009850062675809,0.0444052063014323,0.0037045920932973,1.0397174265241915,1.0905353173977466,2.7313848854411966,0.9228254180296522,1.1004478803301394
2020-07-22,1.136764376700037,1.1569341121543848,0.9802804852259838,994.32,ST/MT Ratio (Expanding EWM),TSLA,0.2262781139668512,0.0295479611309858,0.0107405417725565,-0.0178264014250189,-0.0030765299720216,0.0008918875417411,1.0747809765541754,1.2167626153688949,1.3320745897765454,1.1726753232364362,1.276796578753549
2020-10-21,0.3612339640233961,0.915614621366886,0.8371121559286483,449.39,ST/MT Ratio (Expanding EWM),TSLA,0.1950841109583272,0.0425508452652591,0.0319777249561926,0.025884756889004,0.0030571984035876,0.0029760407193559,0.8257276892774335,1.0609482158165495,-0.9061639131153822,0.9988249972123328,1.114747287188241
2021-01-27,0.9012503718007396,1.178833557897635,1.0027552778019515,663.69,ST/MT Ratio (Expanding EWM),TSLA,0.1117370179089393,-0.0267238811423098,-0.0385509719879909,-0.0107385068648883,0.0297591290057482,0.0033994864269723,1.1643179722039796,1.2386217289861612,-0.4900010933120571,0.9279091124222688,1.1357069355026668
2021-04-26,0.797582881272529,1.027760845970354,1.1183206604860862,618.71,ST/MT Ratio (Expanding EWM),TSLA,0.0791605504116987,0.0357181645235512,-0.0488242643594232,8.085210511883415e-05,0.0347973105484664,0.0013713456949254,1.0128471889835131,1.0065510565720095,2.597812338215341,1.178209922838466,1.061044575336065
2021-07-26,0.85905761605281,1.0917609477511176,1.1581244477213235,671.87,ST/MT Ratio (Expanding EWM),TSLA,0.2490447119768759,0.0164473324427774,-0.0417696894371028,-0.01288894603511,0.0002296859930228,0.0017224863811397,1.156121022845408,1.0535795577051892,1.9472673273188008,1.0427826652643173,0.9490332626028732
2021-10-20,1.1784789371548172,1.0861578506553384,1.670454983241515,730.17,ST/MT Ratio (Expanding EWM),TSLA,0.2374375174353083,0.0307721055998071,0.0418775231028154,0.0464712837963332,-0.0067060763380384,0.0009636907526262,1.1711736804948083,1.0816386373510147,1.9379481612896143,1.0101521443293875,0.9075523514304938
2022-01-26,1.1696429836920903,1.0511543364421312,0.985434878137416,1093.94,ST/MT Ratio (Expanding EWM),TSLA,0.199549571928952,0.0683877543928881,-0.0125557443767734,-0.0050310691529477,0.0016019887869446,0.0017965388589196,0.8402121434767345,1.09848779179597,1.7598574285054496,1.0004205979737837,1.17819538367106
2022-04-20,0.9868450556629148,1.005051599863373,1.1307109528948738,921.16,ST/MT Ratio (Expanding EWM),TSLA,0.1943732917413256,-0.0065885840601004,0.0807459785700475,0.04881392608698,0.0114489382058029,0.001963410025657,1.0794542357727823,1.1815743629311324,0.9700874160820336,1.1744658450364511,1.0956786071922462
2022-07-20,1.0262714415051284,1.0017868765738998,1.18925030656995,711.11,ST/MT Ratio (Expanding EWM),TSLA,0.1243589022851869,-0.0243807657525121,-0.0129274279597216,0.0233537940529566,0.0252825921717438,0.0026596499980823,0.9801060773986552,0.9797523276042508,0.230620349425346,0.912700347755491,1.153414117446468
2022-10-19,0.5143916698310369,1.0900492638594008,1.2265739563443363,309.07,ST/MT Ratio (Expanding EWM),TSLA,0.0911127279249151,-0.0291330050368933,0.0095365390959111,0.0150516681833846,0.0031057464748537,0.0030901834710204,0.8994142975708371,1.021662101794186,2.0832580866572847,0.9981663549484362,0.9968783568052568
2023-01-25,1.074068324416681,0.9213358636492528,0.9488057152658153,109.1,ST/MT Ratio (Expanding EWM),TSLA,0.2367939462186737,-0.0265533599737903,0.0502632985770362,0.0122183286829379,0.0184721574505788,0.0012519039353783,0.8676230996534823,1.2099433608727823,-0.4811749680398924,1.036126128075106,1.102772046430878
2023-04-19,0.9942072247902256,1.0307708858443527,1.1643604515839177,183.25,ST/MT Ratio (Expanding EWM),TSLA,0.1144296465723228,-0.0006985598294936,0.0641827866447736,0.0128449324554062,0.0439589933067735,3.267493577400549e-05,1.074955965074286,1.1533133929331982,2.242882691780699,0.9134254301778716,1.018576289911759
2023-07-19,1.2246376843222286,1.026324493272747,0.8503484687255166,274.45,ST/MT Ratio (Expanding EWM),TSLA,0.200858628377119,0.0139403191185825,0.0658451072990919,-0.0451918144836402,0.0125327403066196,0.0019787552207237,0.912053647510152,0.9584067622368432,0.1567130154257725,0.9929295942428712,1.1087537847709914
2015-01-28,1.0245834171365271,1.5026344426056328,1.182067823683222,80.02,ST/MT Ratio (Expanding EWM),META,0.1844808187353184,0.0116841779765506,0.0402509869177942,-0.0039720848537689,0.0107913214001194,0.0022935375299686,1.0654817915705024,1.0524402054447255,1.877880925253525,1.000849601573874,1.016113470925904
2015-04-22,1.1611363756455129,1.3222011455916636,1.328766005334754,84.43,ST/MT Ratio (Expanding EWM),META,0.1342655071001439,0.0309514137162608,0.0347218757743438,0.024128949279608,-0.0349727706272516,0.002249417687685,1.0164752223428095,0.9094865441223162,-0.6808435054639985,1.025390863075958,1.2771650845567026
2015-07-29,1.204393755299429,1.1066543021582451,1.0837467868213129,85.8,ST/MT Ratio (Expanding EWM),META,0.2020407838783887,0.0024550662157267,0.0217758084760354,0.0017775704131473,-0.0627682534207265,0.0016733267524909,1.0886047119373694,0.9352506278002232,2.385272051123495,1.1196902311824544,1.1443786102810614
2015-11-04,1.306734962098032,1.3082542136830058,1.508128368004335,94.01,ST/MT Ratio (Expanding EWM),META,0.2028741883609714,0.0528736927005061,0.0273508322849991,-0.0321297461700893,0.0127093932307542,0.0021247520996639,1.1281171842436708,1.0616439390971828,-0.113995796584589,1.0536070167326277,1.1195367022373897
2016-01-27,1.7119983074152236,1.3110425887943549,1.560445197360197,105.93,ST/MT Ratio (Expanding EWM),META,0.0728043824913122,-0.0072629891633284,-0.012535571489856,0.0016898887355632,0.0006293942179781,0.0035154448083522,1.0153305488039648,1.1260295165920422,2.794819672956723,1.1706736869288694,1.2502868146235755
2016-04-27,1.3571212130313508,1.419033516461901,1.184189560792578,113.69,ST/MT Ratio (Expanding EWM),META,0.2367877816424719,0.0972059208306366,-0.0205459665026692,0.0456026379063872,-0.0098695668728685,0.0023817341689625,1.1205667243634507,1.277371242906114,-0.606021433282387,0.979536978433722,1.098022378261834
2016-07-27,0.930741383353063,1.23108868017929,1.488612250671948,108.97,ST/MT Ratio (Expanding EWM),META,0.1433803508493098,0.0238983571717752,0.0038987662776714,0.0341722928883679,0.0090882551046586,0.0016266315749969,1.138613797249362,1.102066284609093,1.9921389573663548,0.9416879715746748,1.0009655251906242
2016-11-02,1.577008453571168,1.554311728466566,1.295963296963797,128.77,ST/MT Ratio (Expanding EWM),META,0.2074586387188367,-0.0280005144745698,-0.0011055386757478,0.0014498997658492,0.0014899067700772,0.001499802182904,1.092710438015069,0.9658936035550896,0.405423738619707,0.9794598773440716,1.0399446776889911
2017-02-01,1.0546477002191814,1.3403594842038538,1.233233032430625,116.86,ST/MT Ratio (Expanding EWM),META,0.1470869655285355,-0.0354812374321389,-0.0095968414798182,0.0267862319264521,0.0311945062658474,0.0018301476423222,1.083329619631188,1.0471388724571205,1.2210532904317608,0.9299795631163228,1.2220070772938512
2017-05-03,1.1820186685460998,1.579046774053477,1.2595254794569506,142.28,ST/MT Ratio (Expanding EWM),META,0.2469396838561547,0.0188865345335114,0.0248916234237014,-0.0061626755092012,0.0051527717064744,0.0036367399618306,0.94795545025925,1.159413663613337,1.9015584066473303,0.96289827663351,1.25386999398134
2017-07-26,1.2045485164560137,1.2653381431809143,1.3444145697325127,153.59,ST/MT Ratio (Expanding EWM),META,0.1270453522544385,-0.0058211974864047,0.0326591562571153,-0.0395967896706679,-0.0156730821267541,0.0018166992904738,1.0464897006427811,1.0714900567005927,-0.2706592656871218,1.182690281370362,1.20202728165265
2017-11-01,1.210849794941894,1.2059087318835464,1.2183529985718278,169.47,ST/MT Ratio (Expanding EWM),META,0.0679703404243889,0.0269900172932232,0.0066522065887554,-0.0201116497032388,0.0277541559739822,0.0019802056554792,0.8832098250932996,1.0350843098896898,2.238697032352293,1.1087032989646015,1.20631371708629
2018-01-31,1.154770493132222,1.4671087910341742,1.3551216663938883,181.42,ST/MT Ratio (Expanding EWM),META,0.1353837393113784,0.018563316860074,0.0483259024316578,0.0420722192127049,-0.002428276873655,0.0015176864290636,0.9764804408851728,1.1865905050568668,0.5459748914556548,0.9633788750814588,1.153070813936544
2018-04-25,1.3930648626344622,1.0312208513066763,1.3605643296325118,160.06,ST/MT Ratio (Expanding EWM),META,0.0605751776715542,-0.0005490119429905,-0.0302506734240051,-0.0038498270457326,0.0161634170918076,0.0030989833574419,1.1904055702395175,1.024240388558132,0.8438783688501585,1.102200411320956,1.1166025128489951
2018-07-25,1.7292160571652329,1.2633328281890048,1.3443777651560445,196.35,ST/MT Ratio (Expanding EWM),META,0.1852098578367983,-0.0276377801323941,-0.0018097837783915,-0.0030845994843754,-0.00893526765482,0.0039598372547446,1.1373711182836197,1.2046970825878065,-0.7668111845505718,1.1995263701771322,1.2009609814877868
2018-10-30,0.9011942732308816,1.3066235115589104,1.280259818623884,162.44,ST/MT Ratio (Expanding EWM),META,0.2001868887305706,-0.0510196528640052,-0.0175046696180841,-0.004495954906872,-0.0132456721374359,0.0024506130494313,1.1455613265176452,1.1604790848381386,2.425140512187049,0.9337148924786128,1.0390951342237262
2019-01-30,1.4185929009704277,1.1468383776789106,1.3300706722053006,131.09,ST/MT Ratio (Expanding EWM),META,0.2288001820900163,-0.0136280233223457,-0.0519960985121917,0.0506034147393251,0.0051042057546424,0.0020827729037854,1.150568377441797,0.980662084506757,-0.6870316056799091,1.1364356819835657,1.2341944622573184
2019-04-24,1.1930872125811225,1.335790207905256,1.1078548268373252,166.29,ST/MT Ratio (Expanding EWM),META,0.113266601552408,0.0319739578013215,0.001519579424719,0.0436489728840515,0.0033207160885921,0.0020367828331742,0.8650608872759603,1.2417383931130863,1.7470711823886784,1.0560248049649752,1.232100077112554
2019-07-24,0.7899917696804376,1.2661459581327694,1.152179418085956,192.6,ST/MT Ratio (Expanding EWM),META,0.1956753473574208,0.0094932810445571,0.0003475747485014,0.0584695058362033,0.0149956758841708,-0.0003843067887857,0.9676996997275864,0.9775975824893588,0.1394107064424545,1.0515492054879945,1.1125323170692702
2019-10-30,1.1242330569277392,1.2668698165331531,1.460436855807559,178.08,ST/MT Ratio (Expanding EWM),META,0.1950767552288072,-0.0416008572549195,0.0494034922972639,-0.0009761302600012,-0.0037161438327435,0.0027451508642848,1.1222323305764934,1.216541089460934,1.3254662288182997,1.134235645009643,0.9767093833174684
2020-01-29,1.5522639399049256,1.3393294347881786,1.404139298550006,204.41,ST/MT Ratio (Expanding EWM),META,0.1058415221945977,0.0080613324047913,0.0229243505366433,0.0103906122186773,-0.0429089945942599,0.0021341664159958,0.8200258108373177,1.2494535290538802,-0.6977820249489217,0.9740065289231992,1.178127579849754
2020-04-29,1.2521677702270892,0.9812590869226424,1.5917660171033143,165.95,ST/MT Ratio (Expanding EWM),META,0.077425233915543,0.0154861082905092,-0.0267256047298761,-0.0349160637355197,-0.0078193470897097,0.0024283420506607,0.9637791750509236,1.2505255879662036,0.1919191786490781,0.9035614040008078,1.0202622562242978
2020-07-30,1.2991783202476046,1.163222661146472,1.323043997087349,227.07,ST/MT Ratio (Expanding EWM),META,0.1617506825692738,-0.0289350102670396,0.0596227769900256,0.0399233606529568,0.0228454616785954,0.0012885378059162,1.0312300196739326,1.0503753501613171,1.139491023035021,1.1629794356505057,1.2649940216921474
2020-10-29,1.289335303892509,1.248954935899721,1.1146698690420995,261.79,ST/MT Ratio (Expanding EWM),META,0.2197637384193501,0.0073803787080934,0.0406310108657605,-0.0261944887816983,-0.0044344019810776,0.0016155431210229,0.9063896258616448,1.0848561893079602,1.1965760609658047,1.184733737066474,1.299446927665754
2021-01-27,1.0814074199885606,1.1724956612055548,1.1530926557871857,277.0,ST/MT Ratio (Expanding EWM),META,0.1503826155223979,0.0040373051456099,0.0214629311040584,0.0084193890940657,-0.0031595850628637,0.0015889750634968,0.8941628995366107,1.1907919485383265,0.5121242489327806,0.902432459065864,0.903701008974361
2021-04-28,1.2896982409131743,1.147595121193094,1.1205699846468782,290.82,ST/MT Ratio (Expanding EWM),META,0.2317961432623779,-0.0380039604240718,-0.0027945229654949,-0.0244325631908211,0.0276594126476484,0.003021622984073,0.9842264030249024,1.095333965201734,-0.9097212137062294,1.1060782250322907,1.0176013554379812
2021-07-28,1.3294257964893728,1.2760439872794664,0.8501386923868782,355.64,ST/MT Ratio (Expanding EWM),META,0.1062330198927663,0.0145225576121899,-0.0247831771017043,-0.0117216706684674,-0.014799330681473,0.0016212401633969,1.0239572406143798,1.0203676292661676,-0.3314627405227712,1.0221521215796625,0.9929093459162004
2021-10-25,1.254533383880491,1.2970114747917187,1.29449182631575,352.96,ST/MT Ratio (Expanding EWM),META,0.2132631362134241,0.0216274584228882,-0.0071662032821315,-0.0179315607762425,-0.0355700804560724,0.0040826603221097,1.0139203907676673,0.979531412114592,1.0336239065785082,0.9472135544606602,1.168389883794314
2022-02-02,1.739248018783229,1.1696885941476347,1.1530273307242105,338.54,ST/MT Ratio (Expanding EWM),META,0.0769419604529089,0.0399067935111347,0.0366624585911255,-0.0121968815168954,-0.0010157779881373,0.002430862419015,1.1015750737765695,0.9441576936999736,0.8712096481493568,0.921261510196462,1.139272978216801
2022-04-27,1.4744590317578965,1.2806578794857488,1.1292285923852825,223.59,ST/MT Ratio (Expanding EWM),META,0.2000231399255446,0.0388830718212216,0.0605375891780382,-0.0104780675787244,-0.0091043487812184,0.0007243173400042,0.9057617191718582,1.1110497827354833,1.0698440375371647,1.1773063038581402,1.1196332890274892
2022-07-27,1.1657285640467665,1.286008552588715,1.148773769417451,169.49,ST/MT Ratio (Expanding EWM),META,0.2396269909956312,-0.0462184278784981,0.0502973058481656,-0.0107067198731269,-0.0211561579938313,0.001871453706748,1.0331993918873263,1.0606612503057522,2.7963184127312672,1.1331557728318828,1.0141621161211367
2022-10-26,1.6658402773009886,1.1362953879018285,1.162147130698576,136.37,ST/MT Ratio (Expanding EWM),META,0.0951915610721393,-0.0308238763970293,-0.0106654826535882,0.0238333477945076,-0.0013844613974672,0.0013483248778435,1.1376838343104927,1.072958544074036,2.314668574134376,1.1468664204880503,0.9755480747051418
2023-02-01,1.543083318510277,1.3070028877467617,1.0817011328149382,124.74,ST/MT Ratio (Expanding EWM),META,0.084369485950819,0.020026234352303,-0.0295885229986703,-0.024621569826563,0.0152876411811696,-0.00019438246982,1.0804564525534308,1.0162571877226123,0.1899706799706728,0.9889044230641744,1.1902272990239793
2023-04-26,1.3594831445156637,1.3381256622953908,1.2098375841727278,202.84,ST/MT Ratio (Expanding EWM),META,0.0661206731145471,0.0199825082819273,0.0082265874073361,0.0085135356753466,0.0027677859608046,0.0035994709401137,0.8919304167170145,0.9003623340984361,1.8609474139305324,0.9513554231505376,0.941792958123134
2023-07-26,1.285628386842185,1.407889160989849,1.0536780177781595,278.47,ST/MT Ratio (Expanding EWM),META,0.1354234642392154,0.0200266690207116,-0.0490531809668855,0.0334489788076389,0.0106745268171559,0.00270314254222,0.8950064482376241,1.0519602089290816,0.9036253098928028,0.9133710122137892,1.2882293330509442
2015-02-11,1.4062355500851431,1.1478382117247676,1.2877370784714706,19.69,ST/MT Ratio (Expanding EWM),NVDA,0.1071675678796914,0.1368456021729152,0.0136950314255434,-0.0098299091128349,0.0483351924628855,0.0025332073178993,1.0864252213678232,1.0292776261297345,0.2747890291415893,1.0345627648105378,1.150497929105213
2015-05-07,1.4887468729537623,1.1107369663128122,1.4571744083913591,21.86,ST/MT Ratio (Expanding EWM),NVDA,0.0918379106624761,0.0219811678742608,-0.00042807758896,-0.01494797226869,-0.0055719715389391,0.0021654036602997,0.8585492266355871,0.9755719255059808,2.4377383313342036,0.9768764771667218,1.052077999190071
2015-08-06,1.5487954641049022,1.0604686816004192,1.1180128463437244,19.79,ST/MT Ratio (Expanding EWM),NVDA,0.146204108933292,0.0417447974063209,-0.0099810950560472,-0.0027631156295062,0.0099587158661167,0.0006179824313075,1.148508740380047,1.165259131759929,0.3668475173667533,1.1051098637173862,0.9078732861525656
2015-11-05,1.6516667715609754,1.1001681194851611,1.1268193924776482,25.75,ST/MT Ratio (Expanding EWM),NVDA,0.2197839783508544,0.035390061722262,-0.0438410920180038,0.0324931302090177,-0.0097303340649783,0.0015163828604445,1.094257064004546,1.094806416206496,2.252728589137845,1.1863912956019405,1.2703154197978277
2016-02-17,1.378193703874956,1.0856180222875047,1.1486890128146885,27.33,ST/MT Ratio (Expanding EWM),NVDA,0.143445192588228,0.0247986937957029,0.0194080031970914,0.0078526907738339,-0.0181589929971743,0.002841780774784,1.1637060173821363,1.104867982373555,0.4405684565557521,1.0395105974192018,1.1759584013253443
2016-05-12,1.6741103103019086,1.331833848571403,1.2606642727810329,35.84,ST/MT Ratio (Expanding EWM),NVDA,0.1982173106387617,-0.009034423562412,-0.0119810251898573,-0.0102803573651899,-0.0116226913354442,0.0009487799702174,1.1535991107484749,0.9827945212000478,2.672772633846812,1.1445540695909666,1.291542406071294
2016-08-11,1.0842494601800312,1.5508697801136389,1.3199316828680423,52.8,ST/MT Ratio (Expanding EWM),NVDA,0.1164161187392127,0.0285639227172643,-0.0310975050713086,0.0150969162797009,-0.0089689642880422,-0.0005317693162508,1.1521007093126747,1.0119749318767628,-0.5761763546238092,0.9336723215974766,1.0164893274313105
2016-11-10,1.8114937646673488,1.4492753618122811,1.2575982977091449,66.13,ST/MT Ratio (Expanding EWM),NVDA,0.1345248827425144,-0.025048882508815,-0.0821678663984494,-0.0245573037459105,0.0119868949386781,0.001772893992219,1.0456734895938158,1.221728130438869,2.597001227926259,1.0871260153107698,0.9022525250992216
2017-02-09,0.7777438983642032,1.2088116888779388,0.9916135952269224,106.47,ST/MT Ratio (Expanding EWM),NVDA,0.1612305511911816,-0.0062886512359003,0.0031745528484809,0.0200339877610737,0.0617268946675189,0.0018582424459724,0.8745267106074134,0.9398904815413472,0.4532979022760401,1.0504052980901235,0.9173588714314244
2017-05-09,1.591741849564431,1.3298893161014615,1.2587495279310068,97.77,ST/MT Ratio (Expanding EWM),NVDA,0.1580533913289109,-0.0149877241740186,0.0571675479000923,0.0132151826925441,-0.014901085906896,0.0021355634164147,0.939391190318262,0.9716718698501292,1.5882806650354957,1.039281710797302,1.0981270587735636
2017-08-10,1.166604962817776,1.2908127194305363,1.0483953144920628,155.88,ST/MT Ratio (Expanding EWM),NVDA,0.1669069638241048,0.0048655948785212,0.0538377764364361,-0.0046952117784721,-0.0074156326403865,0.0027285186435145,0.9710767152133843,1.282407884194627,-0.141059499513747,1.0549992779531625,1.1944069473461345
2017-11-09,1.199052685848527,1.3023261980328844,1.0390106734247784,188.93,ST/MT Ratio (Expanding EWM),NVDA,0.2463562833255995,0.0830130498335728,-0.0097128876975881,-0.0179646449611807,0.0014219246722187,0.0026376058122312,1.022737765253825,1.2716083542867205,0.5118734225651367,1.0391027417319534,0.9354089260858914
2018-02-08,1.2809194150047218,1.2856151617948053,1.0664364722045785,221.94,ST/MT Ratio (Expanding EWM),NVDA,0.1861725427735513,-0.0633542817407112,-0.0140663618108534,-0.0191670230570864,0.0128949712177436,0.0022587698052439,1.0435996444207714,1.0152847873792423,-0.3587638419377246,1.0633593878713523,1.1129241053519645
2018-05-10,0.9609796340603955,1.1890251684469102,1.2768918710434534,227.91,ST/MT Ratio (Expanding EWM),NVDA,0.1531837349781514,0.0260191066631079,0.0180632276822507,0.0163704334086477,0.0095887702988696,0.0031955313880867,0.8303486564896191,1.179286181397789,1.4950887626034115,0.9567051848239492,1.0877739448616175
2018-08-16,1.340612294053587,1.349776580299295,1.2687182134846904,253.69,ST/MT Ratio (Expanding EWM),NVDA,0.1564649895306472,-0.0544450554916378,-0.0259515631756487,0.0337245125622265,0.0351023948487029,0.0004810302191866,1.088129166591424,1.1117742962165107,0.5819563047342808,0.9967015374242832,1.1441575466576217
2018-11-15,1.565987351512727,1.1452521992569182,1.4256466386622415,245.83,ST/MT Ratio (Expanding EWM),NVDA,0.0907059546602634,-0.0145176153026301,0.0130537569945839,-0.0129326936757198,-0.0576598017633802,0.0025045818144773,1.1756434793240962,1.1686979361909935,-0.701016385454738,1.0382054920446402,1.2563296526042511
2019-02-14,0.7312597486985061,1.25319424401998,1.1585016288278709,149.87,ST/MT Ratio (Expanding EWM),NVDA,0.2076680439622133,0.0401132708938578,0.0269824083515407,0.0144596675887871,-0.0566732467548918,0.0026265383633369,0.8377849703204348,1.295550284855017,2.7962775745816852,0.9234823442189628,1.273365328179822
2019-05-16,0.8377047474801333,1.2735314659412384,1.1726382860836642,188.21,ST/MT Ratio (Expanding EWM),NVDA,0.1422760985183534,0.0042498006683411,0.0408079967165292,-0.0491756754650517,-0.0093969543002537,0.0007604377139197,0.9452530361037847,1.237883666830345,0.6735333508530861,1.0322565338107548,1.1536972363910172
2019-08-15,1.3149884493548856,1.1764677522094225,1.197392418505864,167.08,ST/MT Ratio (Expanding EWM),NVDA,0.2146756789835127,-0.0357210672275257,0.0009953777056014,-0.0116154432664299,0.0304325046885927,0.0004971293913176,1.1097909677103932,0.9135156603792994,1.372623982108537,0.9560198982292112,1.0383798071452812
2019-11-14,1.0927693667888978,1.1841371133967125,1.135874847430044,196.37,ST/MT Ratio (Expanding EWM),NVDA,0.1497963633558345,-0.0230356298240988,-0.0021102125053089,0.0022235266782274,-0.0361412007901399,0.0012540578735243,0.9391874664620866,1.0876241360884615,0.3365456475046935,0.9322083355352004,0.9582514954101806
2020-02-13,1.3490843803489745,1.225404694597037,1.3526775595319047,247.28,ST/MT Ratio (Expanding EWM),NVDA,0.0681660107416347,0.0257859212127136,-0.0223394776026968,-0.0197420854245458,-0.0721908084923439,0.0013384585574847,0.8133751942244392,1.0880996341315017,2.817790779411954,0.934702567094435,1.2785057972012328
2020-05-21,0.9658809350221914,1.016316164006628,1.1723287226177084,269.51,ST/MT Ratio (Expanding EWM),NVDA,0.1521124520988212,-0.0235628321100997,-0.0208064106211958,-0.0204126593697398,0.0172794851554802,0.0027534194635024,1.093344605892837,1.1549995211736652,1.5811110212942516,1.1480182945188846,0.9427679457519286
2020-08-19,1.1584682867431944,1.116605375698359,1.0643364418124477,420.43,ST/MT Ratio (Expanding EWM),NVDA,0.1365327048427452,0.0095760506353691,-0.0027943667570458,-0.0136944889117221,0.0090914305925678,0.0013854612163089,1.0019017294262167,1.1788364553043034,1.3472817802942547,1.1498337213069885,0.9289086836045406
2020-11-18,1.0532456644971278,1.1495183006891727,1.0849295071798677,539.91,ST/MT Ratio (Expanding EWM),NVDA,0.0729054682391423,0.0035950143966334,0.0150209652044853,0.0103048182081593,-0.0242552101699857,0.0011436514817187,1.0762804157996664,1.113611092153887,0.5166434559197737,1.0020824946702092,1.1483330531096771
2021-02-24,1.2157552898744135,1.1507976168596232,0.9983935584543094,546.13,ST/MT Ratio (Expanding EWM),NVDA,0.0755725215316815,-0.0208060121662035,0.0314075387869974,-0.0016832254601593,-0.0216384900180232,0.0013883662633054,1.1563981498577058,1.0984703704404462,2.2988926563076806,1.0206469145531902,0.9409577851172708
2021-05-26,0.9536901486901528,1.1888884292095248,1.0578447475540955,619.12,ST/MT Ratio (Expanding EWM),NVDA,0.0837486034344837,0.0770380431263864,-0.0200953685204103,-0.0529557808331243,-0.0212435929908668,0.0031186323341542,0.8246022945834555,0.920533748529471,0.5206005678306798,1.0011713252507526,1.1871748094490278
2021-08-18,0.630119913893219,0.9864545033137024,1.1518748018100846,751.19,ST/MT Ratio (Expanding EWM),NVDA,0.0624430684873339,0.0241871657811303,0.0487806570687856,-0.0500175038158766,0.0057633829368485,0.0020130433743769,1.0971286006339462,0.920341587533496,-0.1155069484439401,0.98227855504767,1.1190447936571235
2021-11-17,1.316364678342152,1.1366262965103182,1.2467485334376225,222.22,ST/MT Ratio (Expanding EWM),NVDA,0.169681550892434,-0.0688799905330162,-0.004133708031277,-0.0121716294464293,-0.0126578819045751,0.001820748974643,0.8578060895627801,0.95357648776,2.775155556831832,1.1412608721893345,0.972261960836468
2022-02-16,1.2075683726484987,0.9697410395218208,1.1115968000456933,259.03,ST/MT Ratio (Expanding EWM),NVDA,0.0610140221791475,0.0085259010169299,0.0033589811695469,0.0144421646513387,0.0153515979743879,0.0018899945012989,0.9626271231621965,1.0422487997030263,2.164016296261629,1.053063874943437,0.9511398947973868
2022-05-25,1.0023151910561707,1.0227343842193042,1.1862384548870166,199.02,ST/MT Ratio (Expanding EWM),NVDA,0.1014006603606929,-0.0211625262668935,-0.0184163503744347,-0.0656876210681308,-0.0683656665726097,0.0032920603343265,1.0955968252624977,1.0587551912899675,0.0516969905285882,1.012649586606216,1.0991026254427585
