year,quarter,quarter_start_date,quarter_end_date,permno,ticker,cusip,comnam,dollar_vol
2023,2,2023-04-01,2023-06-30,42877,JBHT,44565810,HUNT J B TRANSPORT SERVICES INC,28123876.57558
2023,2,2023-04-01,2023-06-30,92050,PODD,45784P10,INSULET CORP,27996426.00028
2023,2,2023-04-01,2023-06-30,86288,CSGP,22160N10,COSTAR GROUP INC,27965553.75
2023,2,2023-04-01,2023-06-30,84129,ZION,98970110,ZIONS BANCORPORATION N A,27876911.02
2023,2,2023-04-01,2023-06-30,85257,AME,03110010,AMETEK INC NEW,27802272.22432
2023,2,2023-04-01,2023-06-30,19286,OTIS,68902V10,OTIS WORLDWIDE CORP,27770097.4
2023,2,2023-04-01,2023-06-30,69649,RJF,75473010,RAYMOND JAMES FINANCIAL INC,27721191.3
2023,2,2023-04-01,2023-06-30,93089,VRSK,92345Y10,VERISK ANALYTICS INC,27697361.79
2023,2,2023-04-01,2023-06-30,11533,FICO,30325010,FAIR ISAAC CORP,27640989.82971
2023,2,2023-04-01,2023-06-30,46674,GPC,37246010,GENUINE PARTS CO,27587355.48
2023,2,2023-04-01,2023-06-30,85914,BBY,08651610,BEST BUY COMPANY INC,27536704.92
2023,2,2023-04-01,2023-06-30,89506,SAIA,78709Y10,SAIA INC,27506502.82625
2023,2,2023-04-01,2023-06-30,15707,HPE,42824C10,HEWLETT PACKARD ENTERPRISE CO,27388231.52
2023,2,2023-04-01,2023-06-30,66384,WDC,95810210,WESTERN DIGITAL CORP,27335716.8
2023,2,2023-04-01,2023-06-30,23660,CTAS,17290810,CINTAS CORP,27305180.1009
2023,2,2023-04-01,2023-06-30,76644,X,91290910,UNITED STATES STEEL CORP NEW,27291767.36
2023,2,2023-04-01,2023-06-30,16087,FTV,34959J10,FORTIVE CORP,27208445.76
2023,2,2023-04-01,2023-06-30,78875,WOLF,97785210,WOLFSPEED INC,27059235.7
2023,2,2023-04-01,2023-06-30,14558,ALLY,02005N10,ALLY FINANCIAL INC,26959568.6
2023,2,2023-04-01,2023-06-30,16692,IR,45687V10,INGERSOLL RAND INC,26908878.4
2023,2,2023-04-01,2023-06-30,14231,VEEV,92247510,VEEVA SYSTEMS INC,26884922.24
2023,2,2023-04-01,2023-06-30,19605,OSH,67181A10,OAK STREET HEALTH INC,26777417.13
2023,2,2023-04-01,2023-06-30,15782,WSC,97137810,WILLSCOT MOBILE MINI HLDGS CORP,26739737.4
2023,2,2023-04-01,2023-06-30,19404,FOUR,82452J10,SHIFT4 PAYMENTS INC,26735874.93
2023,2,2023-04-01,2023-06-30,79785,NVR,62944T10,N V R INC,26688800.0
2023,2,2023-04-01,2023-06-30,40272,IFF,45950610,INTERNATIONAL FLAVORS & FRAG INC,26598648.96
2023,2,2023-04-01,2023-06-30,81540,ABC,03073E10,AMERISOURCEBERGEN CORP,26570363.54247
2023,2,2023-04-01,2023-06-30,89217,AAP,00751Y10,ADVANCE AUTO PARTS INC,26435739.29
2023,2,2023-04-01,2023-06-30,13035,XYL,98419M10,XYLEM INC,26363106.88
2023,2,2023-04-01,2023-06-30,11990,KKR,48251W10,K K R & CO INC,26313857.31
2023,2,2023-04-01,2023-06-30,90199,CBRE,12504L10,C B R E GROUP INC,25999468.98
2023,2,2023-04-01,2023-06-30,66376,WSO,94262220,WATSCO INC,25913726.94
2023,2,2023-04-01,2023-06-30,51369,TER,88077010,TERADYNE INC,25892614.38
2023,2,2023-04-01,2023-06-30,18592,CTVA,22052L10,CORTEVA INC,25673578.24
2023,2,2023-04-01,2023-06-30,18579,AVTR,05352A10,AVANTOR INC,25561363.8
2023,2,2023-04-01,2023-06-30,19751,LCID,54949810,LUCID GROUP INC,25134228.8
2023,2,2023-04-01,2023-06-30,85621,MTD,59268810,METTLER TOLEDO INTERNATIONAL INC,24957269.5
2023,2,2023-04-01,2023-06-30,12473,KNX,49904910,KNIGHT SWIFT TRANSPORT HDLGS INC,24947732.48
2023,2,2023-04-01,2023-06-30,23229,CMS,12589610,C M S ENERGY CORP,24941106.96
2023,2,2023-04-01,2023-06-30,16649,OKTA,67929510,OKTA INC,24901814.63
2023,2,2023-04-01,2023-06-30,16664,FND,33975010,FLOOR & DECOR HOLDINGS INC,24883875.28
2023,2,2023-04-01,2023-06-30,43553,VFC,91820410,V F CORP,24776648.27
2023,2,2023-04-01,2023-06-30,19084,BILL,09004310,B I L L HOLDINGS INC,24736737.31
2023,2,2023-04-01,2023-06-30,89031,AXON,05464C10,AXON ENTERPRISE INC,24674563.59102
2023,2,2023-04-01,2023-06-30,88343,PACW,69526310,PACWEST BANCORP DE,24650899.0
2023,2,2023-04-01,2023-06-30,11674,DTE,23333110,D T E ENERGY CO,24547196.52
2023,2,2023-04-01,2023-06-30,13904,VOYA,92908910,VOYA FINANCIAL INC,24517576.0
2023,2,2023-04-01,2023-06-30,12062,LH,50492210,LABORATORY CORP AMERICA HLDGS,24472438.73946
2023,2,2023-04-01,2023-06-30,90175,XPO,98379310,X P O INC,24291842.84
2023,2,2023-04-01,2023-06-30,75854,LSCC,51841510,LATTICE SEMICONDUCTOR CORP,24251514.5
2023,2,2023-04-01,2023-06-30,25419,WHR,96332010,WHIRLPOOL CORP,24100632.27
2023,2,2023-04-01,2023-06-30,89195,PFG,74251V10,PRINCIPAL FINANCIAL GROUP INC,24092529.23
2023,2,2023-04-01,2023-06-30,23393,CHD,17134010,CHURCH & DWIGHT INC,23951734.4
2023,2,2023-04-01,2023-06-30,22517,PPL,69351T10,P P L CORP,23935305.44
2023,2,2023-04-01,2023-06-30,25953,DOV,26000310,DOVER CORP,23832557.28
2023,2,2023-04-01,2023-06-30,23439,MBLY,60741F10,MOBILEYE GLOBAL INC,23754378.16
2023,2,2023-04-01,2023-06-30,24643,HWM,44320110,HOWMET AEROSPACE INC,23748563.74
2023,2,2023-04-01,2023-06-30,25232,OKE,68268010,ONEOK INC NEW,23702556.29
2023,2,2023-04-01,2023-06-30,52337,THC,88033G40,TENET HEALTHCARE CORP,23596795.56
2023,2,2023-04-01,2023-06-30,24010,ETR,29364G10,ENTERGY CORP NEW,23581105.68
2023,2,2023-04-01,2023-06-30,43350,SWK,85450210,STANLEY BLACK & DECKER INC,23506669.38
2023,2,2023-04-01,2023-06-30,17743,WRB,08442310,BERKLEY W R CORP,23334205.44
2023,2,2023-04-01,2023-06-30,23026,FE,33793210,FIRSTENERGY CORP,23284313.4
2023,2,2023-04-01,2023-06-30,88664,JKHY,42628110,HENRY JACK & ASSOC INC,23253409.08
2023,2,2023-04-01,2023-06-30,10138,TROW,74144T10,T ROWE PRICE GROUP INC,23224002.84
2023,2,2023-04-01,2023-06-30,34032,MAS,57459910,MASCO CORP,23170472.12
2023,2,2023-04-01,2023-06-30,14579,PAYC,70432V10,PAYCOM SOFTWARE INC,23138714.19
2023,2,2023-04-01,2023-06-30,15202,VMC,92916010,VULCAN MATERIALS CO,23132126.16
2023,2,2023-04-01,2023-06-30,90454,MKTX,57060D10,MARKETAXESS HLDGS INC,23111433.41
2023,2,2023-04-01,2023-06-30,15585,TDOC,87918A10,TELADOC HEALTH INC,23043188.63
2023,2,2023-04-01,2023-06-30,82775,HIG,41651510,HARTFORD FINANCIAL SVCS GRP INC,22999979.11
2023,2,2023-04-01,2023-06-30,92614,AWK,03042010,AMERICAN WATER WORKS CO INC,22834206.25
2023,2,2023-04-01,2023-06-30,32942,HUBB,44351060,HUBBELL INC,22769929.56546
2023,2,2023-04-01,2023-06-30,44206,ES,30040W10,EVERSOURCE ENERGY,22749198.42
2023,2,2023-04-01,2023-06-30,79906,INCY,45337C10,INCYTE CORP,22682251.48
2023,2,2023-04-01,2023-06-30,86979,JNPR,48203R10,JUNIPER NETWORKS INC,22672076.4
2023,2,2023-04-01,2023-06-30,82651,WAT,94184810,WATERS CORP,22447103.49266
2023,2,2023-04-01,2023-06-30,14983,W,94419L10,WAYFAIR INC,22411885.95
2023,2,2023-04-01,2023-06-30,12591,APO,03769M10,APOLLO GLOBAL MANAGEMENT INC NEW,22398095.82
2023,2,2023-04-01,2023-06-30,64282,BBWI,07083010,BATH & BODY WORKS INC,22361121.9
2023,2,2023-04-01,2023-06-30,81736,RMD,76115210,RESMED INC,22268319.32415
2023,2,2023-04-01,2023-06-30,85459,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,22215407.06
2023,2,2023-04-01,2023-06-30,22623,CEG,21037T10,CONSTELLATION ENERGY CORP,22174016.4
2023,2,2023-04-01,2023-06-30,87717,EXPD,30213010,EXPEDITORS INTERNATIONAL WA INC,22081544.8
2023,2,2023-04-01,2023-06-30,89134,OVV,69047Q10,OVINTIV INC,22060863.44
2023,2,2023-04-01,2023-06-30,85792,PWR,74762E10,QUANTA SERVICES INC,22022495.16
2023,2,2023-04-01,2023-06-30,88661,TPR,87603010,TAPESTRY INC,21973532.35
2023,2,2023-04-01,2023-06-30,14179,AR,03674X10,ANTERO RESOURCES CORP,21972968.38
2023,2,2023-04-01,2023-06-30,82670,TGTX,88322Q10,T G THERAPEUTICS INC,21793688.28
2023,2,2023-04-01,2023-06-30,20923,EDR,29260Y10,ENDEAVOR GROUP HOLDINGS INC,21738031.14
2023,2,2023-04-01,2023-06-30,52090,MKC,57978020,MCCORMICK & CO INC,21712830.3
2023,2,2023-04-01,2023-06-30,18420,FOXA,35137L10,FOX CORP,21640552.48
2023,2,2023-04-01,2023-06-30,26825,K,48783610,KELLOGG CO,21578953.99
2023,2,2023-04-01,2023-06-30,52978,HAS,41805610,HASBRO INC,21559929.3
2023,2,2023-04-01,2023-06-30,83621,ANSS,03662Q10,ANSYS INC,21509171.24518
2023,2,2023-04-01,2023-06-30,59248,TAP,60871R20,MOLSON COORS BEVERAGE CO,21463120.08
2023,2,2023-04-01,2023-06-30,13210,EPAM,29414B10,EPAM SYSTEMS INC,21264060.28
2023,2,2023-04-01,2023-06-30,87056,BMRN,09061G10,BIOMARIN PHARMACEUTICAL INC,21100948.4
2023,2,2023-04-01,2023-06-30,15440,WING,97415510,WINGSTOP INC,21067780.91
2023,2,2023-04-01,2023-06-30,18727,CHWY,16679L10,CHEWY INC,21020004.46
2023,2,2023-04-01,2023-06-30,63467,BRO,11523610,BROWN & BROWN INC,20999188.75
2023,2,2023-04-01,2023-06-30,91531,OC,69074210,OWENS CORNING NEW,20870139.95
2023,2,2023-04-01,2023-06-30,83011,WSM,96990410,WILLIAMS SONOMA INC,20844661.52
2023,2,2023-04-01,2023-06-30,15478,TRU,89400J10,TRANSUNION,20834979.9
2023,2,2023-04-01,2023-06-30,86949,SKX,83056610,SKECHERS U S A INC,20832342.21
2023,2,2023-04-01,2023-06-30,42585,SJM,83269640,SMUCKER J M CO,20634889.17
2023,2,2023-04-01,2023-06-30,12449,FLT,21994810,FLEETCOR TECHNOLOGIES INC,20548941.28
2023,2,2023-04-01,2023-06-30,80864,RS,75950910,RELIANCE STEEL & ALUMINUM CO,20475714.0
2023,2,2023-04-01,2023-06-30,80204,MLM,57328410,MARTIN MARIETTA MATERIALS INC,20266560.558
2023,2,2023-04-01,2023-06-30,75694,TECH,09073M10,BIO TECHNE CORP,20131836.88
2023,2,2023-04-01,2023-06-30,23536,WEC,92939U10,W E C ENERGY GROUP INC,20099626.17
2023,2,2023-04-01,2023-06-30,20583,CHK,16516773,CHESAPEAKE ENERGY CORP,20085700.44
2023,2,2023-04-01,2023-06-30,91594,SPR,84857410,SPIRIT AEROSYSTEMS HOLDINGS INC,20033152.32
2023,2,2023-04-01,2023-06-30,88439,ENTG,29362U10,ENTEGRIS INC,20003565.08
2023,2,2023-04-01,2023-06-30,15729,PSTG,74624M10,PURE STORAGE INC,19949949.84
2023,2,2023-04-01,2023-06-30,91832,MDGL,55886810,MADRIGAL PHARMACEUTICALS INC,19943664.0
2023,2,2023-04-01,2023-06-30,58246,NTRS,66585910,NORTHERN TRUST CORP,19915168.0
2023,2,2023-04-01,2023-06-30,12476,TRGP,87612G10,TARGA RESOURCES CORP,19817032.69
2023,2,2023-04-01,2023-06-30,32803,DINO,40394910,H F SINCLAIR CORP,19804816.57
2023,2,2023-04-01,2023-06-30,21415,S,81730H10,SENTINELONE INC,19791667.37
2023,2,2023-04-01,2023-06-30,93246,GNRC,36873610,GENERAC HOLDINGS INC,19785192.1
2023,2,2023-04-01,2023-06-30,89244,WW,98262P10,W W INTERNATIONAL INC,19743357.9
2023,2,2023-04-01,2023-06-30,14882,CZR,12769G10,CAESARS ENTERTAINMENT INC DE,19709483.36
2023,2,2023-04-01,2023-06-30,87299,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,19604109.14
2023,2,2023-04-01,2023-06-30,29946,BF,11563720,BROWN FORMAN CORP,19574385.52
2023,2,2023-04-01,2023-06-30,88281,CRL,15986410,CHARLES RIVER LABS INTL INC,19458782.0
2023,2,2023-04-01,2023-06-30,15720,EIX,28102010,EDISON INTERNATIONAL,19448284.8
2023,2,2023-04-01,2023-06-30,87034,LII,52610710,LENNOX INTERNATIONAL INC,19407530.13
2023,2,2023-04-01,2023-06-30,76095,HOLX,43644010,HOLOGIC INC,19281119.73
2023,2,2023-04-01,2023-06-30,85035,QRVO,74736K10,QORVO INC,19269029.12
2023,2,2023-04-01,2023-06-30,63765,SWN,84546710,SOUTHWESTERN ENERGY CO,19054540.05
2023,2,2023-04-01,2023-06-30,23579,TXT,88320310,TEXTRON INC,19048044.76
2023,2,2023-04-01,2023-06-30,44601,AVY,05361110,AVERY DENNISON CORP,19039955.52
2023,2,2023-04-01,2023-06-30,79637,UHS,91390310,UNIVERSAL HEALTH SERVICES INC,19000783.21377
2023,2,2023-04-01,2023-06-30,24985,AEE,02360810,AMEREN CORP,18951677.64
2023,2,2023-04-01,2023-06-30,50017,RRC,75281A10,RANGE RESOURCES CORP,18922250.65
2023,2,2023-04-01,2023-06-30,27334,CSL,14233910,CARLISLE COMPANIES,18843058.32297
2023,2,2023-04-01,2023-06-30,25320,CPB,13442910,CAMPBELL SOUP CO,18810823.2
2023,3,2023-07-01,2023-09-30,93436,TSLA,88160R10,TESLA INC,6400747470.21708
2023,3,2023-07-01,2023-09-30,86580,NVDA,67066G10,NVIDIA CORP,4058489437.83162
2023,3,2023-07-01,2023-09-30,10107,MSFT,59491810,MICROSOFT CORP,2236754291.22592
2023,3,2023-07-01,2023-09-30,13407,META,30303M10,META PLATFORMS INC,1986644699.35545
2023,3,2023-07-01,2023-09-30,14593,AAPL,03783310,APPLE INC,1955768386.85
2023,3,2023-07-01,2023-09-30,84788,AMZN,02313510,AMAZON COM INC,1413810535.99918
2023,3,2023-07-01,2023-09-30,61241,AMD,00790310,ADVANCED MICRO DEVICES INC,1305422518.4
2023,3,2023-07-01,2023-09-30,90319,GOOGL,02079K30,ALPHABET INC,943148799.6
2023,3,2023-07-01,2023-09-30,17778,BRK,08467010,BERKSHIRE HATHAWAY INC DEL,783825600.0
2023,3,2023-07-01,2023-09-30,89393,NFLX,64110L10,NETFLIX INC,737179440.83
2023,3,2023-07-01,2023-09-30,14542,GOOG,02079K10,ALPHABET INC,698812458.57
2023,3,2023-07-01,2023-09-30,22265,RIVN,76954A10,RIVIAN AUTOMOTIVE INC,482146189.76
2023,3,2023-07-01,2023-09-30,92655,UNH,91324P10,UNITEDHEALTH GROUP INC,454218953.7
2023,3,2023-07-01,2023-09-30,93002,AVGO,11135F10,BROADCOM INC,436745707.02004
2023,3,2023-07-01,2023-09-30,11850,XOM,30231G10,EXXON MOBIL CORP,375764884.88
2023,3,2023-07-01,2023-09-30,79678,ATVI,00507V10,ACTIVISION BLIZZARD INC,365714370.12
2023,3,2023-07-01,2023-09-30,47896,JPM,46625H10,JPMORGAN CHASE & CO,365321697.20748
2023,3,2023-07-01,2023-09-30,20892,COIN,19260Q10,COINBASE GLOBAL INC,354057824.46
2023,3,2023-07-01,2023-09-30,22111,JNJ,47816010,JOHNSON & JOHNSON,337461542.55
2023,3,2023-07-01,2023-09-30,75510,ADBE,00724F10,ADOBE INC,331840864.10844
2023,3,2023-07-01,2023-09-30,59408,BAC,06050510,BANK OF AMERICA CORP,310083552.0
2023,3,2023-07-01,2023-09-30,16655,CVNA,14686910,CARVANA CO,309218778.9
2023,3,2023-07-01,2023-09-30,19561,BA,09702310,BOEING CO,300460653.52947
2023,3,2023-07-01,2023-09-30,26403,DIS,25468710,DISNEY WALT CO,284786404.23
2023,3,2023-07-01,2023-09-30,59328,INTC,45814010,INTEL CORP,282528271.9
2023,3,2023-07-01,2023-09-30,92611,V,92826C83,VISA INC,270366049.86
2023,3,2023-07-01,2023-09-30,19788,PLTR,69608A10,PALANTIR TECHNOLOGIES INC,242809856.0
2023,3,2023-07-01,2023-09-30,65875,VZ,92343V10,VERIZON COMMUNICATIONS INC,235250491.2
2023,3,2023-07-01,2023-09-30,90215,CRM,79466L30,SALESFORCE INC,227570603.6862
2023,3,2023-07-01,2023-09-30,13511,PANW,69743510,PALO ALTO NETWORKS INC,227140660.76708
2023,3,2023-07-01,2023-09-30,16932,ROKU,77543R10,ROKU INC,225038730.33
2023,3,2023-07-01,2023-09-30,14541,CVX,16676410,CHEVRON CORP NEW,224805012.6
2023,3,2023-07-01,2023-09-30,77178,QCOM,74752510,QUALCOMM INC,215880794.69
2023,3,2023-07-01,2023-09-30,50876,LLY,53245710,LILLY ELI & CO,212892578.76641
2023,3,2023-07-01,2023-09-30,18163,PG,74271810,PROCTER & GAMBLE CO,209597518.5
2023,3,2023-07-01,2023-09-30,18576,UBER,90353T10,UBER TECHNOLOGIES INC,208020005.58
2023,3,2023-07-01,2023-09-30,13856,PEP,71344810,PEPSICO INC,206809444.77219
2023,3,2023-07-01,2023-09-30,87055,COST,22160K10,COSTCO WHOLESALE CORP NEW,205551706.72764
2023,3,2023-07-01,2023-09-30,15579,TXN,88250810,TEXAS INSTRUMENTS INC,205373160.0
2023,3,2023-07-01,2023-09-30,15488,PYPL,70450Y10,PAYPAL HOLDINGS INC,201590822.56
2023,3,2023-07-01,2023-09-30,91233,MA,57636Q10,MASTERCARD INC,200155059.16
2023,3,2023-07-01,2023-09-30,53613,MU,59511210,MICRON TECHNOLOGY INC,199822823.09
2023,3,2023-07-01,2023-09-30,76076,CSCO,17275R10,CISCO SYSTEMS INC,198230195.56
2023,3,2023-07-01,2023-09-30,83443,BRK,08467070,BERKSHIRE HATHAWAY INC DEL,196192001.34573
2023,3,2023-07-01,2023-09-30,66181,HD,43707610,HOME DEPOT INC,194923166.88
2023,3,2023-07-01,2023-09-30,62092,TMO,88355610,THERMO FISHER SCIENTIFIC INC,192903358.8523
2023,3,2023-07-01,2023-09-30,14702,AMAT,03822210,APPLIED MATERIALS INC,192168217.56
2023,3,2023-07-01,2023-09-30,48486,LRCX,51280730,LAM RESH CORP,191708217.62179
2023,3,2023-07-01,2023-09-30,86868,GS,38141G10,GOLDMAN SACHS GROUP INC,190019989.33
2023,3,2023-07-01,2023-09-30,91907,SMCI,86800U30,SUPER MICRO COMPUTER INC,187861203.28189
2023,3,2023-07-01,2023-09-30,66093,T,00206R10,A T & T INC,186732470.76
2023,3,2023-07-01,2023-09-30,10104,ORCL,68389X10,ORACLE CORP,183236820.42
2023,3,2023-07-01,2023-09-30,49680,DHR,23585110,DANAHER CORP,181454785.2
2023,3,2023-07-01,2023-09-30,13721,ABBV,00287Y10,ABBVIE INC,179292571.2
2023,3,2023-07-01,2023-09-30,20193,AI,12468P10,C3 AI INC,178447878.0
2023,3,2023-07-01,2023-09-30,70519,C,17296742,CITIGROUP INC,174046313.12
2023,3,2023-07-01,2023-09-30,86783,BKNG,09857L10,BOOKING HOLDINGS INC,171367630.0842
2023,3,2023-07-01,2023-09-30,19654,SNOW,83344510,SNOWFLAKE INC,170634663.66186
2023,3,2023-07-01,2023-09-30,89525,CMCSA,20030N10,COMCAST CORP NEW,167452133.32
2023,3,2023-07-01,2023-09-30,48653,HUM,44485910,HUMANA INC,165855782.50942
2023,3,2023-07-01,2023-09-30,78975,INTU,46120210,INTUIT INC,162913514.08377
2023,3,2023-07-01,2023-09-30,21936,PFE,71708110,PFIZER INC,159272800.98
2023,3,2023-07-01,2023-09-30,20190,ABNB,00906610,AIRBNB INC,158849834.4
2023,3,2023-07-01,2023-09-30,11308,KO,19121610,COCA COLA CO,158734764.76
2023,3,2023-07-01,2023-09-30,75186,SCHW,80851310,SCHWAB CHARLES CORP NEW,158241549.2
2023,3,2023-07-01,2023-09-30,20196,UPST,91680M10,UPSTART HOLDINGS INC,157942351.5
2023,3,2023-07-01,2023-09-30,38703,WFC,94974610,WELLS FARGO & CO NEW,157334790.56
2023,3,2023-07-01,2023-09-30,22752,MRK,58933Y10,MERCK & CO INC NEW,155829407.85
2023,3,2023-07-01,2023-09-30,25785,F,34537086,FORD MOTOR CO DEL,154648849.13
2023,3,2023-07-01,2023-09-30,69032,MS,61744644,MORGAN STANLEY DEAN WITTER & CO,153809538.12
2023,3,2023-07-01,2023-09-30,13447,NOW,81762P10,SERVICENOW INC,153029921.0
2023,3,2023-07-01,2023-09-30,89179,ELV,03675210,ELEVANCE HEALTH INC,151385683.92
2023,3,2023-07-01,2023-09-30,57665,NKE,65410610,NIKE INC,149458456.07
2023,3,2023-07-01,2023-09-30,48725,UNP,90781810,UNION PACIFIC CORP,148764727.44
2023,3,2023-07-01,2023-09-30,92221,MELI,58733R10,MERCADOLIBRE INC,146904542.8329
2023,3,2023-07-01,2023-09-30,17830,RTX,75513E10,R T X CORP,145747404.27
2023,3,2023-07-01,2023-09-30,88352,ISRG,46120E60,INTUITIVE SURGICAL INC,145279940.32158
2023,3,2023-07-01,2023-09-30,55976,WMT,93114210,WALMART INC,145043535.76
2023,3,2023-07-01,2023-09-30,13323,ENPH,29355A10,ENPHASE ENERGY INC,139499733.87
2023,3,2023-07-01,2023-09-30,14813,MARA,56578810,MARATHON DIGITAL HOLDINGS INC,138360526.56
2023,3,2023-07-01,2023-09-30,43449,MCD,58013510,MCDONALDS CORP,137311135.48319
2023,3,2023-07-01,2023-09-30,15826,SQ,85223410,BLOCK INC,136078869.23
2023,3,2023-07-01,2023-09-30,88182,ON,68218910,ON SEMICONDUCTOR CORP,136029957.25
2023,3,2023-07-01,2023-09-30,91937,TMUS,87259010,T MOBILE U S INC,135121371.75
2023,3,2023-07-01,2023-09-30,17005,CVS,12665010,C V S HEALTH CORP,134045769.55
2023,3,2023-07-01,2023-09-30,77702,SBUX,85524410,STARBUCKS CORP,133288889.02
2023,3,2023-07-01,2023-09-30,18542,CAT,14912310,CATERPILLAR INC,133182433.03253
2023,3,2023-07-01,2023-09-30,91068,CMG,16965610,CHIPOTLE MEXICAN GRILL INC,133042586.034
2023,3,2023-07-01,2023-09-30,88360,MRVL,57387410,MARVELL TECHNOLOGY INC,128896633.71
2023,3,2023-07-01,2023-09-30,60871,ADI,03265410,ANALOG DEVICES INC,127111783.68
2023,3,2023-07-01,2023-09-30,87447,UPS,91131210,UNITED PARCEL SERVICE INC,126332024.39
2023,3,2023-07-01,2023-09-30,12490,IBM,45920010,INTERNATIONAL BUSINESS MACHS COR,123676009.44211
2023,3,2023-07-01,2023-09-30,14008,AMGN,03116210,AMGEN INC,120805940.94066
2023,3,2023-07-01,2023-09-30,10145,HON,43851610,HONEYWELL INTERNATIONAL INC,117426130.92
2023,3,2023-07-01,2023-09-30,12060,GE,36960430,GENERAL ELECTRIC CO,115481217.6
2023,3,2023-07-01,2023-09-30,13928,COP,20825C10,CONOCOPHILLIPS,115270129.08
2023,3,2023-07-01,2023-09-30,16968,MDB,60937P10,MONGODB INC,115164373.88001
2023,3,2023-07-01,2023-09-30,46886,KLAC,48248010,K L A CORP,114640147.38057
2023,3,2023-07-01,2023-09-30,19393,BMY,11012210,BRISTOL MYERS SQUIBB CO,114418343.61
2023,3,2023-07-01,2023-09-30,49154,TGT,87612E10,TARGET CORP,113972238.15
2023,3,2023-07-01,2023-09-30,24205,NEE,65339F10,NEXTERA ENERGY INC,113782710.4
2023,3,2023-07-01,2023-09-30,81774,FCX,35671D85,FREEPORT MCMORAN INC,113336211.25
2023,3,2023-07-01,2023-09-30,16309,TTD,88339J10,TRADE DESK INC,113189869.26
2023,3,2023-07-01,2023-09-30,34833,OXY,67459910,OCCIDENTAL PETROLEUM CORP,112127970.72
2023,3,2023-07-01,2023-09-30,19350,DE,24419910,DEERE & CO,110615128.97484
2023,3,2023-07-01,2023-09-30,66157,USB,90297330,U S BANCORP DEL,110355278.08
2023,3,2023-07-01,2023-09-30,17478,SPGI,78409V10,S & P GLOBAL INC,110270281.91512
2023,3,2023-07-01,2023-09-30,91926,DAL,24736170,DELTA AIR LINES INC,110173879.98
2023,3,2023-07-01,2023-09-30,12308,CHTR,16119P10,CHARTER COMMUNICATIONS INC NEW,109369289.99
2023,3,2023-07-01,2023-09-30,20067,SOFI,83406F10,SOFI TECHNOLOGIES INC,108846551.05
2023,3,2023-07-01,2023-09-30,20482,ABT,00282410,ABBOTT LABORATORIES,108334777.68
2023,3,2023-07-01,2023-09-30,89006,MDLZ,60920710,MONDELEZ INTERNATIONAL INC,108217494.42
2023,3,2023-07-01,2023-09-30,18726,CRWD,22788C10,CROWDSTRIKE HOLDINGS INC,107671703.08
2023,3,2023-07-01,2023-09-30,19794,U,91332U10,UNITY SOFTWARE INC,107424618.96
2023,3,2023-07-01,2023-09-30,12369,GM,37045V10,GENERAL MOTORS CO,107253013.47
2023,3,2023-07-01,2023-09-30,21178,LMT,53983010,LOCKHEED MARTIN CORP,107208253.86
2023,3,2023-07-01,2023-09-30,60628,FDX,31428X10,FEDEX CORP,104018487.60325
2023,3,2023-07-01,2023-09-30,59176,AXP,02581610,AMERICAN EXPRESS CO,103547758.72
2023,3,2023-07-01,2023-09-30,92213,RIOT,76729210,RIOT PLATFORMS INC,103027704.52
2023,3,2023-07-01,2023-09-30,61399,LOW,54866110,LOWES COMPANIES INC,99735532.83
2023,3,2023-07-01,2023-09-30,76614,REGN,75886F10,REGENERON PHARMACEUTICALS INC,95969764.16935
2023,3,2023-07-01,2023-09-30,62148,CSX,12640810,C S X CORP,95374668.2
2023,3,2023-07-01,2023-09-30,64390,PGR,74331510,PROGRESSIVE CORP OH,94352972.96
2023,3,2023-07-01,2023-09-30,18911,DDOG,23804L10,DATADOG INC,93678888.4
2023,3,2023-07-01,2023-09-30,78987,MCHP,59501710,MICROCHIP TECHNOLOGY INC,93492188.02
2023,3,2023-07-01,2023-09-30,44644,ADP,05301510,AUTOMATIC DATA PROCESSING INC,91117778.9149
2023,3,2023-07-01,2023-09-30,92108,BX,09260D10,BLACKSTONE INC,90964636.14
2023,3,2023-07-01,2023-09-30,77274,GILD,37555810,GILEAD SCIENCES INC,89953775.64
2023,3,2023-07-01,2023-09-30,87267,BLK,09290D10,BLACKROCK INC,89866323.0674
2023,3,2023-07-01,2023-09-30,92602,PM,71817210,PHILIP MORRIS INTERNATIONAL INC,89585456.4
2023,3,2023-07-01,2023-09-30,91611,FSLR,33643310,FIRST SOLAR INC,89212068.69855
2023,3,2023-07-01,2023-09-30,85269,VLO,91913Y10,VALERO ENERGY CORP NEW,88585276.17
2023,3,2023-07-01,2023-09-30,17341,ZS,98980G10,ZSCALER INC,88376917.86
2023,3,2023-07-01,2023-09-30,22592,MMM,88579Y10,3M CO,87809595.0
2023,3,2023-07-01,2023-09-30,13628,WDAY,98138H10,WORKDAY INC,87364857.38
2023,3,2023-07-01,2023-09-30,16595,SNAP,83304A10,SNAP INC,86796727.52
2023,3,2023-07-01,2023-09-30,19751,LCID,54949810,LUCID GROUP INC,86423566.19
2023,3,2023-07-01,2023-09-30,36468,SHW,82434810,SHERWIN WILLIAMS CO,86144681.0
2023,3,2023-07-01,2023-09-30,11403,CDNS,12738710,CADENCE DESIGN SYSTEMS INC,85806315.11322
