ticker,earnings_date,analysis_date,closest_quote_date,days_to_earnings,ievr,avg_pre,avg_post,skew_ratio
XLNX,2015-07-22,2015-06-22,2015-06-22,30,1.2550416793986912,0.26744544371931755,0.33565517883302043,1.0722346086500736
ALK,2015-07-23,2015-06-23,2015-06-23,30,1.096276385059394,0.260043,0.285079,0.9713898289889505
AMZN,2015-07-23,2015-06-23,2015-06-23,30,1.5660311785334693,0.21766131427532978,0.3408644045157385,1.0365716492076282
BMY,2015-07-23,2015-06-23,2015-06-23,30,1.1268841247045116,0.16607438429313154,0.1871465871800062,0.9639243627866443
BSX,2015-07-23,2015-06-23,2015-06-23,30,1.2432684170467792,0.187883,0.233589,0.9637694541052393
CAT,2015-07-23,2015-06-23,2015-06-23,30,1.2043354729035147,0.15036646340774562,0.18109166581699637,1.1373200383052626
CELG,2015-07-23,2015-06-23,2015-06-23,30,1.1838661107600086,0.2159851336075506,0.2556974801059517,1.0926792970252328
CMCSA,2015-07-23,2015-06-23,2015-06-23,30,1.2476445866252135,0.15644634611305905,0.19518943682525264,1.6499677870837315
COF,2015-07-23,2015-06-23,2015-06-23,30,1.1163059873471972,0.1416423121241649,0.1581161610859058,1.5077958823958175
CY,2015-07-23,2015-06-23,2015-06-23,30,1.0348753007020473,0.325904,0.33727,1.0027136624597721
DD,2015-07-23,2015-06-23,2015-06-23,30,1.0365740506331254,0.14866733606958205,0.1541047027464828,1.3814139151027007
DPS,2015-07-23,2015-06-23,2015-06-23,30,1.1692968102804955,0.146063,0.170791,0.9025036764251553
ETFC,2015-07-23,2015-06-23,2015-06-23,30,1.2024888799945115,0.24463494217836415,0.2941707976275832,0.897405576948344
FCX,2015-07-23,2015-06-23,2015-06-23,30,1.0436802683405633,0.3269196956121856,0.3411996356423411,0.9410674478788552
FIS,2015-07-23,2015-06-23,2015-06-23,30,1.2394859565072784,0.141311,0.175153,0.9750495076831783
GM,2015-07-23,2015-06-23,2015-06-23,30,1.1515148992733477,0.16768696631654142,0.19309404012744544,1.3958690545199377
HBAN,2015-07-23,2015-06-23,2015-06-23,30,1.220409063736514,0.140516,0.171487,0.905748430429682
JNPR,2015-07-23,2015-06-23,2015-06-23,30,1.3127039513853085,0.24849730336851011,0.32620339204043697,0.9786360914438691
LLY,2015-07-23,2015-06-23,2015-06-23,30,1.1776867314725694,0.22138996706131842,0.26072802668926387,1.0401638304575715
LUV,2015-07-23,2015-06-23,2015-06-23,30,1.1399597683825102,0.2698174243998091,0.3075810086243719,1.049857655566949
MCD,2015-07-23,2015-06-23,2015-06-23,30,1.172175734616477,0.14185254584401993,0.16627611213193152,1.2716100975539681
MMM,2015-07-23,2015-06-23,2015-06-23,30,1.0859220997047958,0.13566651829889464,0.14732327041077478,1.2777403059613675
NUE,2015-07-23,2015-06-23,2015-06-23,30,1.0743799913433278,0.20876865437100783,0.2242968650758816,1.0175830678197542
P,2015-07-23,2015-06-23,2015-06-23,30,1.2995144246495014,0.39334285275189473,0.511154710983872,0.9647998145894896
PFG,2015-07-23,2015-06-23,2015-06-23,30,1.2197960415461608,0.159052,0.194011,0.9982176030526685
PHM,2015-07-23,2015-06-23,2015-06-23,30,1.249551346346984,0.20895813058524476,0.2611039134029415,1.2418113171704699
SBUX,2015-07-23,2015-06-23,2015-06-23,30,1.2862774544327016,0.1602662112976987,0.20614681429957735,1.4773285149324968
SWKS,2015-07-23,2015-06-23,2015-06-23,30,1.2991399054303794,0.31012383706711405,0.40289425235907694,1.059370408809694
T,2015-07-23,2015-06-23,2015-06-23,30,1.083047659569937,0.13828942452986057,0.14977403758033891,1.0507386796983138
TRIP,2015-07-23,2015-06-23,2015-06-23,30,1.3941748944710428,0.2796644393735822,0.38990114025096734,1.136643446657076
TRN,2015-07-23,2015-06-23,2015-06-23,30,1.1431202988251483,0.32791312013163776,0.3748441438735645,1.198303152199316
UAL,2015-07-23,2015-06-23,2015-06-23,30,1.1100769413812612,0.33350038390778164,0.3702110861178266,1.0770154895484303
UNP,2015-07-23,2015-06-23,2015-06-23,30,1.0886637658628784,0.17296360069719546,0.188299204892212,1.1452945197675743
V,2015-07-23,2015-06-23,2015-06-23,30,1.1889701452326449,0.16757168987213447,0.19923773644415144,1.235458066781517
AAL,2015-07-24,2015-06-24,2015-06-24,30,1.0843254641301843,0.33330386563041586,0.3614098687960853,1.0531137217626354
ABBV,2015-07-24,2015-06-24,2015-06-24,30,1.116309593489664,0.1759207571228951,0.19638202887025294,1.1836916991003636
BIIB,2015-07-24,2015-06-24,2015-06-24,30,1.528665022943965,0.2357529946381407,0.3603873569576218,1.0069246070322897
DTE,2015-07-24,2015-06-24,2015-06-24,30,1.0172852687477172,0.177955,0.181031,0.931555253101607
XRX,2015-07-24,2015-06-24,2015-06-24,30,1.1194720455113298,0.208124,0.232989,0.9624364731071414
HIG,2015-07-27,2015-06-27,2015-06-26,30,1.0444224122420271,0.16580633125680005,0.17317184845622774,1.274571917808219
NSC,2015-07-27,2015-06-27,2015-06-26,30,1.1330045275516707,0.18725311892183716,0.2121586315366129,1.1807407900134144
AKAM,2015-07-28,2015-06-28,2015-06-29,30,1.2872018118928605,0.24380932488441803,0.313831804747598,0.9429184634645575
APC,2015-07-28,2015-06-28,2015-06-29,30,1.0383006078074517,0.2516712364596349,0.2613103977836918,1.0843477176854746
CMI,2015-07-28,2015-06-28,2015-06-29,30,1.1344646218215053,0.19875909806542608,0.22548516502037708,1.4139427505910298
DHI,2015-07-28,2015-06-28,2015-06-29,30,1.2344705217760172,0.24674114249839083,0.30459466692359916,1.0600353922121677
ESRX,2015-07-28,2015-06-28,2015-06-29,30,0.9794197388712469,0.2515104192834431,0.24633426917798765,1.0517517917964323
F,2015-07-28,2015-06-28,2015-06-29,30,0.982700194315956,0.2241381798937256,0.22026063293518883,1.168137136949799
GILD,2015-07-28,2015-06-28,2015-06-29,30,1.0517786251980081,0.2738117513237538,0.28798934737035664,1.0671375772857588
GLW,2015-07-28,2015-06-28,2015-06-29,30,1.100324374134561,0.2668131223425597,0.29358098185246506,1.0966713790001286
MMC,2015-07-28,2015-06-28,2015-06-29,30,0.9350182664289132,0.183944,0.171991,0.9049823622310671
MRK,2015-07-28,2015-06-28,2015-06-29,30,0.975290576405506,0.19076277903845315,0.18604914072512915,1.1051554272552166
PFE,2015-07-28,2015-06-28,2015-06-29,30,0.9678070087076699,0.16591127352982324,0.16057009334577824,1.3376374552217383
SM,2015-07-28,2015-06-28,2015-06-29,30,1.0413642960812772,0.457496,0.47642,0.9965300845805497
TWTR,2015-07-28,2015-06-28,2015-06-29,30,1.336040250511614,0.404132262609724,0.539936969376921,0.9284443311664955
UPS,2015-07-28,2015-06-28,2015-06-29,30,0.9956646241109515,0.1732889647705468,0.1725376919708424,1.1828383749172005
YELP,2015-07-28,2015-06-28,2015-06-29,30,1.2377618255538456,0.6193489464083781,0.7666064825612849,0.8168089567938785
BEN,2015-07-29,2015-06-29,2015-06-29,30,0.9778826934288332,0.192112,0.187863,0.940770884445685
DATA,2015-07-29,2015-06-29,2015-06-29,30,1.1892577774415736,0.38706565392768943,0.46032083931401324,1.0075828151230701
GT,2015-07-29,2015-06-29,2015-06-29,30,1.2029485310774832,0.2711517962209218,0.3261816549629789,0.9825089192353256
HES,2015-07-29,2015-06-29,2015-06-29,30,1.0037617401100174,0.2592001804666249,0.26017522418200995,1.036508152967992
HSP,2015-07-29,2015-06-29,2015-06-29,30,0.9683913643716809,0.118069,0.114337,1.0292466481859233
HUM,2015-07-29,2015-06-29,2015-06-29,30,0.7905446386151982,0.5445258499402803,0.43047199125767255,1.0498503410999243
JAH,2015-07-29,2015-06-29,2015-06-29,30,1.077219040801718,0.22352,0.24078,0.9338313321468261
LVLT,2015-07-29,2015-06-29,2015-06-29,30,1.1254360009220736,0.264621,0.297814,0.9885389388432098
MA,2015-07-29,2015-06-29,2015-06-29,30,1.13210194318834,0.19984377457993144,0.22624352553603294,1.2376533461675365
MET,2015-07-29,2015-06-29,2015-06-29,30,0.9519398834219144,0.23912726165930787,0.22763477758696316,1.111912415235991
MO,2015-07-29,2015-06-29,2015-06-29,30,0.8949864717057054,0.19783351360527587,0.17705831832672853,1.3075995895882933
NOW,2015-07-29,2015-06-29,2015-06-29,30,1.1430009710366986,0.363529,0.415514,0.9902831956763354
QRVO,2015-07-29,2015-06-29,2015-06-29,30,1.150086253659061,0.409258,0.470682,0.9436778852805269
VRTX,2015-07-29,2015-06-29,2015-06-29,30,0.9555975506878719,0.45002988044367614,0.43004745148833273,0.5938914486664655
WDC,2015-07-29,2015-06-29,2015-06-29,30,1.1138792820005161,0.28838610591194,0.32122730859211657,1.0901832555043558
WEC,2015-07-29,2015-06-29,2015-06-29,30,1.5879302962038984,0.107426,0.170585,0.29588478159678516
WFM,2015-07-29,2015-06-29,2015-06-29,30,1.4796906596338282,0.20501251034154824,0.30335509666047256,1.1096248937190956
WLL,2015-07-29,2015-06-29,2015-06-29,30,1.114578474595121,0.3790812870199213,0.42251584263421915,0.937231603287799
WMB,2015-07-29,2015-06-29,2015-06-29,30,1.0908452101401673,0.3654144044596162,0.3986105528209941,0.8484407925902936
WYNN,2015-07-29,2015-06-29,2015-06-29,30,1.0642762374917296,0.3434974002848193,0.3655761207633181,1.0820052108795803
ALXN,2015-07-30,2015-06-30,2015-06-30,30,1.0992049917409323,0.33507478757325115,0.3683158791070502,1.0849721658602571
AMGN,2015-07-30,2015-06-30,2015-06-30,30,1.0644942518183425,0.26126800068820544,0.2781182849166654,1.1593095341989708
BRCM,2015-07-30,2015-06-30,2015-06-30,30,1.281968837312297,0.20069466851841264,0.2572843108553263,1.1612434459870784
CL,2015-07-30,2015-06-30,2015-06-30,30,1.1390630134598407,0.14845365213281095,0.16909806435751856,1.1256211162548528
CME,2015-07-30,2015-06-30,2015-06-30,30,1.0792457788880858,0.18492842526278402,0.1995832223612805,1.1855411121427835
COP,2015-07-30,2015-06-30,2015-06-30,30,0.9659942043526444,0.21003385067715574,0.20289148247200117,1.2721328970985355
EA,2015-07-30,2015-06-30,2015-06-30,30,1.3999764264389236,0.2504165973763842,0.3505773331159851,1.1555701580374265
ES,2015-07-30,2015-06-30,2015-06-30,30,0.9744625573102395,0.1963,0.191287,0.8226227543404561
EXPE,2015-07-30,2015-06-30,2015-06-30,30,1.638666064776776,0.2475532870674133,0.4056571707413137,1.0298542317978079
FLR,2015-07-30,2015-06-30,2015-06-30,30,1.044578931400567,0.2385518961685893,0.249186284783364,1.3090771419992426
HP,2015-07-30,2015-06-30,2015-06-30,30,1.122518976046299,0.272317,0.305681,0.8703810835775766
LNG,2015-07-30,2015-06-30,2015-06-30,30,0.9857869990315036,0.34634670195226247,0.34142407594197943,1.1631608552063668
LNKD,2015-07-30,2015-06-30,2015-06-30,30,1.4805110638433039,0.2780472362107142,0.4116520094810149,1.025884504466484
MPC,2015-07-30,2015-06-30,2015-06-30,30,1.0650314174367144,0.2710665529399949,0.28869439509736694,1.2762366641325067
NTCT,2015-07-30,2015-06-30,2015-06-30,30,0.7323012198293092,0.515318,0.377368,1.2167386027710354
OXY,2015-07-30,2015-06-30,2015-06-30,30,1.0233619550899271,0.21263035948456346,0.21759782039359687,1.2944746947072987
PG,2015-07-30,2015-06-30,2015-06-30,30,1.0567411283135653,0.14293390366508474,0.15104413463330407,1.5337674614011134
SYNA,2015-07-30,2015-06-30,2015-06-30,30,1.2127473258794643,0.3745698351960619,0.4542585659891357,0.9505328330741686
TMUS,2015-07-30,2015-06-30,2015-06-30,30,1.019444394933619,0.3520653832364168,0.35891108159052154,1.0677767039994743
VLO,2015-07-30,2015-06-30,2015-06-30,30,1.0360602167754043,0.2842881078286258,0.2945395986235955,1.14533988026985
CVX,2015-07-31,2015-07-01,2015-07-01,30,0.9271955637192009,0.19395007095044062,0.17982964536827278,1.4948626198766601
PEG,2015-07-31,2015-07-01,2015-07-01,30,1.062089013944378,0.192981,0.204963,1.0085552721799482
PSX,2015-07-31,2015-07-01,2015-07-01,30,0.9902146097357409,0.24212967331220941,0.23976033996429189,1.1298337576129984
XOM,2015-07-31,2015-07-01,2015-07-01,30,0.9315826217564137,0.17535251849098088,0.16335535890741798,1.4473807861668995
AIG,2015-08-03,2015-07-04,2015-07-02,30,1.0409569044880929,0.1923417032172938,0.2002194239850416,1.4941064051038475
CYH,2015-08-03,2015-07-04,2015-07-02,30,1.061683801400999,0.2938166118304601,0.3119403373629246,1.0639935921916663
THC,2015-08-03,2015-07-04,2015-07-02,30,1.079445440076088,0.3352536913270862,0.3618880683716995,1.0364921687597008
ADM,2015-08-04,2015-07-05,2015-07-06,30,1.0543267807754628,0.2142528614063441,0.22589252963848216,1.2258709350329542
AET,2015-08-04,2015-07-05,2015-07-06,30,0.929900872474308,0.3285702610307628,0.30553777240161745,0.936588889375301
AME,2015-08-04,2015-07-05,2015-07-06,30,1.0561048001366589,0.187328,0.197838,1.0030252244823652
ATVI,2015-08-04,2015-07-05,2015-07-06,30,1.1943541327813914,0.2467862626361368,0.29475019269314384,1.1007300673233231
CVS,2015-08-04,2015-07-05,2015-07-06,30,1.014905966059525,0.17904201061209316,0.18171080474550613,1.3064415295406446
DIS,2015-08-04,2015-07-05,2015-07-06,30,1.0867311879046275,0.179976548259883,0.19558612808543718,1.2473726243663048
DVN,2015-08-04,2015-07-05,2015-07-06,30,0.9938870354153702,0.286770166078203,0.2850171502090385,1.1296010587354381
FSLR,2015-08-04,2015-07-05,2015-07-06,30,1.1461884778577314,0.4125102711207534,0.4728145197565764,1.0460831299677555
MGM,2015-08-04,2015-07-05,2015-07-06,30,1.037508790551638,0.38543170971432567,0.39988878698596003,1.1029961278083813
MOS,2015-08-04,2015-07-05,2015-07-06,30,1.0766520258521521,0.208619387673091,0.22461048637026892,1.1152345198368558
ODP,2015-08-04,2015-07-05,2015-07-06,30,0.9504930032292788,0.348375,0.331128,1.2377996567737442
OKE,2015-08-04,2015-07-05,2015-07-06,30,0.9388179342104972,0.451227,0.42362,0.907928810728694
PXD,2015-08-04,2015-07-05,2015-07-06,30,1.0501411333843647,0.31591449289508844,0.331754803621395,1.0375207510026592
REGN,2015-08-04,2015-07-05,2015-07-06,30,1.116721321377544,0.3125489275027907,0.3490300513160506,1.2151113512793275
Z,2015-08-04,2015-07-05,2015-07-06,30,1.1310467804371374,0.40739097973949684,0.460778256013489,1.0039342739193318
ZTS,2015-08-04,2015-07-05,2015-07-06,30,0.9791082014779765,0.3675928902255494,0.3599132136248289,0.8566397780353999
CF,2015-08-05,2015-07-06,2015-07-06,30,1.027432455242124,0.25973116662591866,0.2668562302293688,1.1994435519264297
CTSH,2015-08-05,2015-07-06,2015-07-06,30,1.0896072701790913,0.27658711271811265,0.30137132885549933,0.9754601226993864
DISH,2015-08-05,2015-07-06,2015-07-06,30,1.0198669554005018,0.3201435407665361,0.3265038182127036,0.9348452730694716
HCA,2015-08-05,2015-07-06,2015-07-06,30,1.0988468285116728,0.24147607370622323,0.26534521775353437,1.0775611900923348
ICPT,2015-08-05,2015-07-06,2015-07-06,30,1.0662010247179021,0.4668239927599718,0.4977282194435845,1.0230554109568974
MRO,2015-08-05,2015-07-06,2015-07-06,30,0.9537632132642175,0.3133187151505055,0.2988318645377622,1.1188019521761416
TSLA,2015-08-05,2015-07-06,2015-07-06,30,1.261329290774073,0.31017353724271335,0.39123096774723715,1.0522762029602928
APA,2015-08-06,2015-07-07,2015-07-07,30,0.9851518210201093,0.3237516346359303,0.31894451241982386,1.1201588751436145
EOG,2015-08-06,2015-07-07,2015-07-07,30,1.1134543535910384,0.26024144910020025,0.2897669744854586,1.0213837804807075
MDVN,2015-08-06,2015-07-07,2015-07-07,30,1.1070121025681716,0.4037477457014834,0.44695364087615863,1.0471276618085599
MNST,2015-08-06,2015-07-07,2015-07-07,30,1.2511559946579593,0.26110407914481415,0.3266819338516805,1.0507892157415024
NVDA,2015-08-06,2015-07-07,2015-07-07,30,1.0584877977494858,0.36513963247354775,0.3864958454479822,1.0577860702247408
HSY,2015-08-07,2015-07-08,2015-07-08,30,1.1146108324211685,0.170839,0.190419,0.921178494206204
HTZ,2015-08-10,2015-07-11,2015-07-10,30,0.8937888070797544,0.5268509509915918,0.470893482995609,0.9479914346063898
CSCO,2015-08-12,2015-07-13,2015-07-13,30,1.2644417240714336,0.17884349064534788,0.22613717165055697,1.2232423072760723
M,2015-08-12,2015-07-13,2015-07-13,30,1.240741751470525,0.2126967421748251,0.2639017284180672,1.1293698082024966
AMAT,2015-08-13,2015-07-14,2015-07-14,30,1.0742115919123354,0.2577522278849206,0.2768804310352116,1.005171935224322
HD,2015-08-18,2015-07-19,2015-07-20,30,1.1645076376262211,0.14673851050310047,0.17087811621475596,1.216050804115715
WMT,2015-08-18,2015-07-19,2015-07-20,30,1.134493829350053,0.13433877617823523,0.15240651261664576,1.3529116911792698
NTAP,2015-08-19,2015-07-20,2015-07-20,30,1.4257986171476613,0.216862432510425,0.309202156384642,1.0632520086876573
TGT,2015-08-19,2015-07-20,2015-07-20,30,1.107641372837478,0.16195936400712424,0.17939289229273592,1.5049510134361277
CRM,2015-08-20,2015-07-21,2015-07-21,30,0.9210660510817087,0.47637431329315644,0.43877220758168833,0.7732230920905794
HPQ,2015-08-20,2015-07-21,2015-07-21,30,1.263470751480566,0.2065725172511958,0.2609983336066006,1.0210729143858113
DE,2015-08-21,2015-07-22,2015-07-22,30,1.1171004275817646,0.1744042059559882,0.19482701304549258,1.1170340579341242
BBY,2015-08-25,2015-07-26,2015-07-27,30,1.3528440456188957,0.26422312110223806,0.35745267609800313,1.2201485860704138
WDAY,2015-08-26,2015-07-27,2015-07-27,30,1.2087037259085618,0.3261300857069601,0.3941946497248813,1.0707731174696589
DG,2015-08-27,2015-07-28,2015-07-28,30,1.1526085464502078,0.19773516606393107,0.22791124233903806,0.9986529805565473
GME,2015-08-27,2015-07-28,2015-07-28,30,1.224951199091492,0.3254548345337327,0.398666289812219,0.9250998668442078
SPLK,2015-08-27,2015-07-28,2015-07-28,30,1.2317271316589526,0.4265440917879161,0.5253859307040029,1.0714187671289286
HDS,2015-09-09,2015-08-10,2015-08-10,30,1.0900822978623168,0.271696,0.296171,1.0025756647650534
PANW,2015-09-09,2015-08-10,2015-08-10,30,1.1005307246852245,0.3859147660460011,0.42471105714333446,1.0752468259712695
LULU,2015-09-10,2015-08-11,2015-08-11,30,1.3097797396293465,0.3187189119436288,0.41745157350047474,1.072346999481842
FDX,2015-09-16,2015-08-17,2015-08-17,30,1.1000199921689897,0.18370412448435172,0.20207820957668768,1.2130788970600899
ORCL,2015-09-16,2015-08-17,2015-08-17,30,1.2771639033192979,0.17373644802781932,0.22188992011204003,1.3431023294619326
COST,2015-09-29,2015-08-30,2015-08-31,30,1.018103854990674,0.23622559188108708,0.2405021857415884,1.1777716421714384
MU,2015-10-01,2015-09-01,2015-09-01,30,1.0535529763005946,0.6331600661220205,0.6670676721375359,0.9731375572208876
PEP,2015-10-06,2015-09-06,2015-09-04,30,1.0215391360377446,0.20325045567467442,0.20762829488918483,1.4927644955841952
YUM,2015-10-06,2015-09-06,2015-09-04,30,1.120104358523211,0.3329578149564375,0.3729474997370705,1.1738687115027997
INTC,2015-10-13,2015-09-13,2015-09-14,30,1.108312894280241,0.28487148490134995,0.31572673992892514,1.3562608641182643
JNJ,2015-10-13,2015-09-13,2015-09-14,30,0.9739508659831029,0.21875716698473235,0.21305873222479033,1.5306104353994114
JPM,2015-10-13,2015-09-13,2015-09-14,30,0.9895672139284548,0.2837218768190352,0.2807618671743649,1.3442176083897208
BAC,2015-10-14,2015-09-14,2015-09-14,30,1.0142136140200715,0.30131899849904775,0.3056018304406277,1.1511011308911856
DAL,2015-10-14,2015-09-14,2015-09-14,30,1.0859650390266877,0.3454365723867808,0.3751320408132557,1.196000275756607
NFLX,2015-10-14,2015-09-14,2015-09-14,30,1.1957842879612806,0.6041341382983336,0.7224141103981747,1.1816213493637806
WFC,2015-10-14,2015-09-14,2015-09-14,30,0.946017391145695,0.26501309482959134,0.2507069965901367,1.376513222250197
XLNX,2015-10-14,2015-09-14,2015-09-14,30,1.0695753577550062,0.3319170542687667,0.35501030206450396,1.2391878028479808
C,2015-10-15,2015-09-15,2015-09-15,30,1.0144565826881144,0.27530707583543046,0.27928707534186836,1.2967151893910525
GS,2015-10-15,2015-09-15,2015-09-15,30,0.9616628916605067,0.2709676716928725,0.2605795547066826,1.21827174994947
PM,2015-10-15,2015-09-15,2015-09-15,30,1.0313298964345126,0.21441973068435657,0.22113747864021355,1.057242923069392
UNH,2015-10-15,2015-09-15,2015-09-15,30,1.0225308237988397,0.2617783795823708,0.267676462127087,1.2928987634826448
USB,2015-10-15,2015-09-15,2015-09-15,30,0.9899619277522161,0.2386054693044654,0.23621033036487082,1.2434685982385383
WYNN,2015-10-15,2015-09-15,2015-09-15,30,1.0036966792601594,0.48747744954857436,0.4892794973261159,1.1630937502656837
GE,2015-10-16,2015-09-16,2015-09-16,30,1.0321493254827134,0.20168893672690436,0.2081731,1.3195110183446788
KSU,2015-10-16,2015-09-16,2015-09-16,30,1.125498504944272,0.27491238150484787,0.3094134743743756,1.1607433471204625
HAL,2015-10-19,2015-09-19,2015-09-18,30,1.038638668371231,0.40098806925687763,0.41648171428571434,1.1481006549839508
IBM,2015-10-19,2015-09-19,2015-09-18,30,1.1902882399700554,0.2082065820965188,0.2478258461538462,1.4391543322537426
MS,2015-10-19,2015-09-19,2015-09-18,30,1.0137518523783966,0.2960027002764768,0.3000732857142857,1.2811017541279006
BK,2015-10-20,2015-09-20,2015-09-21,30,0.9890928621556071,0.25605916164879805,0.25326628907637494,1.3344845052263203
CMG,2015-10-20,2015-09-20,2015-09-21,30,1.64573680298438,0.21219366468168177,0.3492149233267705,1.2428906999041227
DFS,2015-10-20,2015-09-20,2015-09-21,30,1.0481998499173817,0.24103803361610182,0.25265603066077874,1.0762956077155472
DOV,2015-10-20,2015-09-20,2015-09-21,30,1.0247325434257446,0.26079,0.26724,1.0266837787191156
EAT,2015-10-20,2015-09-20,2015-09-21,30,1.3871820833270367,0.198519,0.275382,0.820156992356951
ILMN,2015-10-20,2015-09-20,2015-09-21,30,1.1628224167200298,0.30564453695307725,0.35541031911705173,0.7685229656968073
ISRG,2015-10-20,2015-09-20,2015-09-21,30,1.4390958762408124,0.23487217539296906,0.33800357905173056,1.0521409114803193
RF,2015-10-20,2015-09-20,2015-09-21,30,1.0168989634278656,0.299545,0.304607,0.9659625927120284
VMW,2015-10-20,2015-09-20,2015-09-21,30,1.1422738556463785,0.3202492239541682,0.3658123158138883,1.0876537647776718
VZ,2015-10-20,2015-09-20,2015-09-21,30,0.9807404620821487,0.18076111342180118,0.177279737903781,1.330174630321222
AOS,2015-10-21,2015-09-21,2015-09-21,30,1.1092852087237468,0.272681,0.302481,1.0025184193885204
APH,2015-10-21,2015-09-21,2015-09-21,30,1.0353293391257883,0.273229,0.282882,0.9462541731890783
AXP,2015-10-21,2015-09-21,2015-09-21,30,1.1475930082282586,0.19520510204967828,0.22401601028269452,1.2977147042870962
BA,2015-10-21,2015-09-21,2015-09-21,30,1.1938419993742593,0.208318044180925,0.2486988303706908,1.333095353085694
BHI,2015-10-21,2015-09-21,2015-09-21,30,1.0069870763147726,0.4978421130629136,0.5013205738995918,1.1705966521209787
BIIB,2015-10-21,2015-09-21,2015-09-21,30,1.0188291675697423,0.42185695018204167,0.4298001653874798,1.1176455287321259
EBAY,2015-10-21,2015-09-21,2015-09-21,30,1.0807696450031257,0.27648311832803574,0.2988145616447484,1.2014753212393021
GM,2015-10-21,2015-09-21,2015-09-21,30,1.04974531570401,0.2724337270956184,0.28598602885841007,1.1911006363071102
KMI,2015-10-21,2015-09-21,2015-09-21,30,1.0498456785606294,0.28140321356529624,0.2954299476946001,1.1942872602703185
KO,2015-10-21,2015-09-21,2015-09-21,30,1.0975628373299964,0.15748169623566952,0.17284605734796205,1.5354676582356066
LVS,2015-10-21,2015-09-21,2015-09-21,30,1.0318026101866904,0.3510011239912945,0.36216387591267984,1.2083005248338639
NOW,2015-10-21,2015-09-21,2015-09-21,30,1.137928427052887,0.343845,0.391271,1.006943427610887
TSCO,2015-10-21,2015-09-21,2015-09-21,30,1.1706242826145814,0.262237,0.306981,1.0023545510490366
TXN,2015-10-21,2015-09-21,2015-09-21,30,1.0626115202026183,0.27436434929870923,0.29154271829770356,1.2896902674906439
URI,2015-10-21,2015-09-21,2015-09-21,30,1.0592360962328784,0.4033095977138375,0.4272000838556579,1.2279706044237189
WDC,2015-10-21,2015-09-21,2015-09-21,30,1.0875146108904195,0.3390374494146163,0.36870817987741666,1.0836702592484708
AMZN,2015-10-22,2015-09-22,2015-09-22,30,1.5042241564377608,0.28200773188793554,0.4242028426080561,1.2318011109792466
CAB,2015-10-22,2015-09-22,2015-09-22,30,1.202108907664327,0.285361,0.343035,1.0005259264193878
CAT,2015-10-22,2015-09-22,2015-09-22,30,1.1420568893131968,0.25700029853441025,0.2935089614967715,1.25669195533925
COF,2015-10-22,2015-09-22,2015-09-22,30,1.0770268352705084,0.2658929254745329,0.28637381604465334,1.3879545793850827
CY,2015-10-22,2015-09-22,2015-09-22,30,1.075767020591489,0.484472,0.521179,1.001169648650771
DD,2015-10-22,2015-09-22,2015-09-22,30,1.0285650843363905,0.2504378753359551,0.2575916543659531,1.2579624660282405
DGX,2015-10-22,2015-09-22,2015-09-22,30,1.0727776959145197,0.264669,0.283931,1.0052261169115775
ETFC,2015-10-22,2015-09-22,2015-09-22,30,1.0178202842609085,0.39711844938770013,0.40419521304104017,1.1525063776336066
FCX,2015-10-22,2015-09-22,2015-09-22,30,0.980434288655814,0.7343839859080067,0.7200152408239379,1.0284834147467794
GOOGL,2015-10-22,2015-09-22,2015-09-22,30,1.1527209887633512,0.27143680289706246,0.3128908998222647,1.2894525929462053
HBAN,2015-10-22,2015-09-22,2015-09-22,30,0.9713578758044226,0.288561,0.280296,0.9178645155749515
JNPR,2015-10-22,2015-09-22,2015-09-22,30,1.3956844855171449,0.25660070869116025,0.35813362809295674,1.0710850313197493
LLY,2015-10-22,2015-09-22,2015-09-22,30,1.0077482062987708,0.2742884123869541,0.27641365559149056,1.1710381683805557
LUV,2015-10-22,2015-09-22,2015-09-22,30,1.0665419487869259,0.3094101366761214,0.3299988901449796,1.1692099393669835
MCD,2015-10-22,2015-09-22,2015-09-22,30,1.0730030547030756,0.19934992199998558,0.21390307526080438,1.4076206381295597
MMM,2015-10-22,2015-09-22,2015-09-22,30,1.049515213007763,0.21265217272561493,0.22318169035468735,1.305975941016686
MSFT,2015-10-22,2015-09-22,2015-09-22,30,1.2029389784693656,0.23139151010935746,0.27834986679743434,1.3449637735285331
NUE,2015-10-22,2015-09-22,2015-09-22,30,1.0103106070239751,0.32250335395405905,0.3258285593005933,1.1724084033506224
P,2015-10-22,2015-09-22,2015-09-22,30,1.2267997646365807,0.5348203016866453,0.6561174202320416,1.0477757493798017
PHM,2015-10-22,2015-09-22,2015-09-22,30,1.0618952138154878,0.33249834710443016,0.35307840339175517,1.111430047812113
SIRI,2015-10-22,2015-09-22,2015-09-22,30,0.950057192753374,0.25315288076499726,0.2405097152370229,1.001459837033332
SKX,2015-10-22,2015-09-22,2015-09-22,30,1.2128367414578767,0.4127163837705091,0.5005575940385028,1.1042610266702033
SWN,2015-10-22,2015-09-22,2015-09-22,30,1.0150051339071477,0.552211,0.560497,1.0131345266139744
T,2015-10-22,2015-09-22,2015-09-22,30,1.0585623092797165,0.17644845741450882,0.1867816865495462,1.3978808335779278
UAL,2015-10-22,2015-09-22,2015-09-22,30,1.0423215377150339,0.37841958327776537,0.3944348819435627,1.1637376451159696
UNP,2015-10-22,2015-09-22,2015-09-22,30,1.0110094457451848,0.2710675802009114,0.27405188401841185,1.3352014679386588
