date,secid,exdate,strike_price,cp_flag,best_bid,best_offer,open_interest,impl_volatility,delta,gamma,theta,vega,volume,tte,underlying_price,underlying_price_stock,mid_price,moneyness,bid_ask_spread,log_moneyness,earnings_date,days_to_earnings,ticker
2023-01-11,107525.0,2023-02-17,250.0,C,4.35,4.45,8332.0,0.315,0.308115,0.014999,-44.15123,26.12555,1368.0,37,4.4,235.77,4.4,0.94308,0.02298850574712656,-0.05860416431605315,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-17,255.0,C,3.05,3.15,7970.0,0.31075,0.238702,0.013383,-38.08932,23.06844,901.0,37,3.0999999999999996,235.77,3.0999999999999996,0.9245882352941177,0.03278688524590167,-0.07840679161223282,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-17,260.0,C,2.11,2.16,7019.0,0.308006,0.179383,0.011408,-31.72047,19.3539,815.0,37,2.135,235.77,2.135,0.9068076923076923,0.023696682464455103,-0.09782487746933446,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-17,265.0,C,1.44,1.48,3611.0,0.307128,0.132164,0.009344,-25.70928,15.88387,832.0,37,1.46,235.77,1.46,0.8896981132075472,0.027777777777777804,-0.11687307244002891,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-17,270.0,C,0.96,1.0,12700.0,0.306939,0.095002,0.007387,-20.21648,12.45496,581.0,37,0.98,235.77,0.98,0.8732222222222222,0.041666666666666706,-0.1355652054521815,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-17,275.0,C,0.65,0.68,6566.0,0.308654,0.068089,0.00571,-15.7469,9.704973,167.0,37,0.665,235.77,0.665,0.8573454545454546,0.04615384615384619,-0.15391434412037794,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-17,280.0,C,0.44,0.45,7521.0,0.310356,0.047932,0.004307,-11.97261,7.656994,551.0,37,0.445,235.77,0.445,0.8420357142857143,0.02272727272727275,-0.1719328496230563,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-17,285.0,C,0.31,0.34,3177.0,0.317189,0.035781,0.003325,-9.627691,5.829879,220.0,37,0.325,235.77,0.325,0.8272631578947369,0.09677419354838718,-0.18963242672245717,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-17,290.0,C,0.22,0.24,3506.0,0.322255,0.026015,0.002512,-7.492356,4.495631,299.0,37,0.22999999999999998,235.77,0.22999999999999998,0.8130000000000001,0.09090909090909087,-0.2070241694343264,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-17,200.0,P,1.3,1.34,30675.0,0.405831,-0.088809,0.005277,-23.24446,12.06864,904.0,37,1.32,235.77,1.32,1.17885,0.030769230769230795,0.16453938699815654,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-17,205.0,P,1.75,1.81,4850.0,0.392932,-0.116851,0.006654,-27.35245,14.72591,974.0,37,1.78,235.77,1.78,1.15009756097561,0.034285714285714315,0.1398467744077852,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-17,210.0,P,2.4,2.44,9629.0,0.382237,-0.153225,0.008237,-31.87074,17.73897,658.0,37,2.42,235.77,2.42,1.1227142857142858,0.016666666666666684,0.11574922282872463,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-17,215.0,P,3.2,3.3,7637.0,0.371598,-0.197761,0.009961,-36.18629,20.81497,540.0,37,3.25,235.77,3.25,1.0966046511627907,0.03124999999999989,0.09221872541853046,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-17,220.0,P,4.25,4.4,8687.0,0.361618,-0.25131,0.011727,-40.01806,23.89323,919.0,37,4.325,235.77,4.325,1.0716818181818182,0.035294117647058906,0.06922920719383172,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-17,225.0,P,5.65,5.75,6911.0,0.352485,-0.313962,0.013387,-42.96597,26.57814,857.0,37,5.7,235.77,5.7,1.0478666666666667,0.017699115044247725,0.046756351341773174,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-17,230.0,P,7.35,7.5,9229.0,0.344408,-0.384635,0.014756,-44.63129,28.62562,1148.0,37,7.425,235.77,7.425,1.025086956521739,0.020408163265306173,0.024777444622997837,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-17,235.0,P,9.45,9.55,5420.0,0.335894,-0.46127,0.015712,-44.42806,29.7254,1737.0,37,9.5,235.77,9.5,1.003276595744681,0.010582010582010732,0.0032712394020344144,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-17,240.0,P,11.95,12.05,5549.0,0.328817,-0.541243,0.016035,-42.46799,29.67736,190.0,37,12.0,235.77,12.0,0.982375,0.008368200836820203,-0.017782169795798056,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-17,245.0,P,14.8,15.0,5471.0,0.321824,-0.621238,0.015696,-38.57327,28.41248,54.0,37,14.9,235.77,14.9,0.9623265306122449,0.013513513513513466,-0.038401456998533694,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-17,250.0,P,18.15,18.5,4183.0,0.320206,-0.694418,0.014548,-34.00222,26.14489,42.0,37,18.325,235.77,18.325,0.94308,0.01928374655647391,-0.05860416431605315,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-17,255.0,P,21.4,22.45,2656.0,0.311673,-0.7656,0.013128,-27.15056,22.85685,18.0,37,21.924999999999997,235.77,21.924999999999997,0.9245882352941177,0.0490654205607477,-0.07840679161223282,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-17,260.0,P,25.5,26.9,1601.0,0.320553,-0.813942,0.011237,-23.15457,19.82755,68.0,37,26.2,235.77,26.2,0.9068076923076923,0.05490196078431367,-0.09782487746933446,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-17,270.0,P,34.3,35.8,861.0,0.324723,-0.895764,0.008033,-13.44612,13.44531,15.0,37,35.05,235.77,35.05,0.8732222222222222,0.04373177842565598,-0.1355652054521815,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-17,280.0,P,43.85,45.6,138.0,0.358755,-0.929008,0.005934,-10.40839,9.879241,276.0,37,44.725,235.77,44.725,0.8420357142857143,0.039908779931584946,-0.1719328496230563,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-17,285.0,P,48.85,50.55,162.0,0.384984,-0.934786,0.005286,-10.69418,9.307747,152.0,37,49.7,235.77,49.7,0.8272631578947369,0.03480040941658128,-0.18963242672245717,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-17,290.0,P,53.8,55.75,74.0,0.421036,-0.933204,0.004823,-12.4816,9.477214,70.0,37,54.775,235.77,54.775,0.8130000000000001,0.036245353159851355,-0.2070241694343264,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-24,200.0,C,36.5,38.5,12.0,0.367504,0.918115,0.005122,-24.76736,12.21858,3.0,44,37.5,235.77,37.5,1.17885,0.0547945205479452,0.16453938699815654,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-24,220.0,C,19.4,22.15,16.0,0.342141,0.748847,0.011571,-42.57962,25.7906,3.0,44,20.775,235.77,20.775,1.0716818181818182,0.14175257731958765,0.06922920719383172,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-24,225.0,C,16.15,18.8,60.0,0.344512,0.682955,0.012823,-46.8611,28.81469,20.0,44,17.475,235.77,17.475,1.0478666666666667,0.1640866873065017,0.046756351341773174,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-24,230.0,C,13.9,14.75,722.0,0.340133,0.614834,0.013922,-48.92974,31.12123,11.0,44,14.325,235.77,14.325,1.025086956521739,0.06115107913669062,0.024777444622997837,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-24,235.0,C,11.2,11.65,779.0,0.332504,0.542848,0.014752,-49.05781,32.30856,178.0,44,11.425,235.77,11.425,1.003276595744681,0.04017857142857153,0.0032712394020344144,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-24,240.0,C,8.65,9.0,99.0,0.323264,0.467131,0.015195,-47.38362,32.41559,89.0,44,8.825,235.77,8.825,0.982375,0.0404624277456647,-0.017782169795798056,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-24,245.0,C,6.35,6.9,98.0,0.314591,0.390466,0.015052,-44.1529,31.29819,74.0,44,6.625,235.77,6.625,0.9623265306122449,0.08661417322834657,-0.038401456998533694,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-24,250.0,C,4.8,5.0,273.0,0.309545,0.317547,0.01419,-40.04601,29.05513,64.0,44,4.9,235.77,4.9,0.94308,0.041666666666666706,-0.05860416431605315,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-24,255.0,C,3.25,3.75,180.0,0.30365,0.249919,0.01288,-34.79716,25.89838,75.0,44,3.5,235.77,3.5,0.9245882352941177,0.15384615384615385,-0.07840679161223282,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-24,260.0,C,2.29,2.52,74.0,0.2975,0.189245,0.011187,-28.88531,22.06597,37.0,44,2.4050000000000002,235.77,2.4050000000000002,0.9068076923076923,0.10043668122270741,-0.09782487746933446,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-24,265.0,C,1.58,1.86,83.0,0.298508,0.144137,0.009343,-24.1833,18.42791,161.0,44,1.7200000000000002,235.77,1.7200000000000002,0.8896981132075472,0.17721518987341772,-0.11687307244002891,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-24,270.0,C,1.05,1.26,109.0,0.295736,0.104497,0.007519,-19.03889,14.77355,44.0,44,1.155,235.77,1.155,0.8732222222222222,0.19999999999999996,-0.1355652054521815,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-24,275.0,C,0.71,0.93,22.0,0.298659,0.077687,0.005971,-15.37017,11.92417,15.0,44,0.8200000000000001,235.77,0.8200000000000001,0.8573454545454546,0.3098591549295776,-0.15391434412037794,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-24,280.0,C,0.44,0.65,8.0,0.297882,0.054854,0.004568,-11.6673,9.117559,4.0,44,0.545,235.77,0.545,0.8420357142857143,0.4772727272727273,-0.1719328496230563,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-24,200.0,P,1.43,1.71,101.0,0.390119,-0.098426,0.005435,-22.1593,14.16776,67.0,44,1.5699999999999998,235.77,1.5699999999999998,1.17885,0.19580419580419584,0.16453938699815654,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-24,205.0,P,1.93,2.24,106.0,0.378347,-0.127466,0.006741,-25.74306,17.07344,23.0,44,2.085,235.77,2.085,1.15009756097561,0.16062176165803124,0.1398467744077852,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-24,210.0,P,2.59,2.94,292.0,0.367522,-0.163754,0.008214,-29.44969,20.20129,17.0,44,2.7649999999999997,235.77,2.7649999999999997,1.1227142857142858,0.13513513513513517,0.11574922282872463,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-24,215.0,P,3.45,3.9,336.0,0.358657,-0.208661,0.009785,-33.21,23.44783,23.0,44,3.675,235.77,3.675,1.0966046511627907,0.13043478260869557,0.09221872541853046,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-24,220.0,P,4.65,4.95,97.0,0.349047,-0.261023,0.011381,-36.31158,26.54599,55.0,44,4.800000000000001,235.77,4.800000000000001,1.0716818181818182,0.06451612903225802,0.06922920719383172,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-24,225.0,P,5.85,6.35,255.0,0.336254,-0.320145,0.013002,-38.11916,29.19298,268.0,44,6.1,235.77,6.1,1.0478666666666667,0.08547008547008547,0.046756351341773174,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-24,230.0,P,7.65,8.2,63.0,0.33089,-0.389134,0.014164,-39.75186,31.28394,18.0,44,7.925,235.77,7.925,1.025086956521739,0.07189542483660116,0.024777444622997837,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-24,235.0,P,9.8,10.2,36.0,0.322301,-0.462677,0.015062,-39.47943,32.3842,12.0,44,10.0,235.77,10.0,1.003276595744681,0.040816326530612096,0.0032712394020344144,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-24,240.0,P,12.25,12.8,7.0,0.316251,-0.53924,0.015342,-37.93933,32.33266,8.0,44,12.525,235.77,12.525,0.982375,0.04489795918367353,-0.017782169795798056,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-24,245.0,P,14.95,16.7,6.0,0.322966,-0.609446,0.014517,-36.69478,31.23132,5.0,44,15.825,235.77,15.825,0.9623265306122449,0.11705685618729098,-0.038401456998533694,2023-01-24,13,MSFT
2023-01-11,107525.0,2023-02-24,270.0,P,34.25,36.0,4.0,0.295909,-0.895984,0.007549,-9.946181,14.37643,3.0,44,35.125,235.77,35.125,0.8732222222222222,0.051094890510948905,-0.1355652054521815,2023-01-24,13,MSFT
2023-01-12,107525.0,2023-01-20,222.5,C,16.2,17.0,1696.0,0.333404,0.926503,0.011844,-45.67703,4.922299,152.0,8,16.6,238.51,16.6,1.0719550561797753,0.04938271604938276,0.06948413656429074,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,225.0,C,14.05,14.3,8735.0,0.30526,0.908613,0.015241,-48.5515,5.803474,627.0,8,14.175,238.51,14.175,1.0600444444444443,0.01779359430604982,0.058310835966165424,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,227.5,C,11.6,11.95,3914.0,0.276926,0.88387,0.019992,-51.62276,6.891803,251.0,8,11.774999999999999,238.51,11.774999999999999,1.0483956043956044,0.03017241379310342,0.047260999779580565,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,230.0,C,9.45,9.75,19569.0,0.269953,0.829168,0.026629,-62.77415,8.964492,1407.0,8,9.6,238.51,9.6,1.037,0.03174603174603182,0.036331929247390204,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,232.5,C,7.55,7.7,10703.0,0.267632,0.753621,0.03336,-74.89708,11.1357,7916.0,8,7.625,238.51,7.625,1.0258494623655914,0.019867549668874218,0.02552101314317463,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,235.0,C,5.75,5.85,9965.0,0.260692,0.664974,0.039566,-82.63533,12.86143,4870.0,8,5.8,238.51,5.8,1.014936170212766,0.017391304347826025,0.014825724026426675,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,237.5,C,4.15,4.25,2437.0,0.253167,0.561768,0.044079,-85.58398,13.91788,3676.0,8,4.2,238.51,4.2,1.0042526315789473,0.024096385542168586,0.004243614695889669,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,240.0,C,2.88,2.92,23490.0,0.247951,0.449399,0.045186,-83.21695,13.97276,11353.0,8,2.9,238.51,2.9,0.9937916666666666,0.013888888888888902,-0.00622768517140569,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,242.5,C,1.89,1.92,4162.0,0.244486,0.338825,0.042376,-75.22324,12.92575,3786.0,8,1.9049999999999998,238.51,1.9049999999999998,0.9835463917525773,0.01587301587301589,-0.016590472206952256,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,245.0,C,1.19,1.2,22081.0,0.242833,0.240736,0.036312,-63.16859,10.98544,5201.0,8,1.1949999999999998,238.51,1.1949999999999998,0.9735102040816326,0.008403361344537823,-0.02684697237414141,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,247.5,C,0.71,0.74,4371.0,0.243302,0.162455,0.028605,-49.69481,8.679019,2543.0,8,0.725,238.51,0.725,0.9636767676767677,0.042253521126760604,-0.03699934383815933,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,250.0,C,0.42,0.45,33546.0,0.246264,0.106033,0.021063,-37.33499,6.470593,7957.0,8,0.435,238.51,0.435,0.95404,0.0714285714285715,-0.04704967969166078,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,252.5,C,0.25,0.26,3852.0,0.249716,0.066875,0.014707,-26.71815,4.571031,1036.0,8,0.255,238.51,0.255,0.9445940594059405,0.040000000000000036,-0.057000010544828915,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,255.0,C,0.16,0.17,17326.0,0.25919,0.044543,0.010278,-20.0607,3.320092,4066.0,8,0.165,238.51,0.165,0.9353333333333333,0.06250000000000006,-0.06685230698784048,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,257.5,C,0.1,0.11,1744.0,0.267499,0.029191,0.007048,-14.62167,2.348029,763.0,8,0.10500000000000001,238.51,0.10500000000000001,0.926252427184466,0.09999999999999995,-0.07660848193320521,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,260.0,C,0.07,0.08,21618.0,0.280289,0.0208,0.005062,-11.50828,1.771194,2903.0,8,0.07500000000000001,238.51,0.07500000000000001,0.9173461538461538,0.14285714285714277,-0.08627039284494212,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,262.5,C,0.05,0.06,1564.0,0.293251,0.015149,0.003692,-9.17481,1.350714,74.0,8,0.055,238.51,0.055,0.9086095238095238,0.1999999999999999,-0.09583984386109284,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,265.0,C,0.04,0.05,19233.0,0.309728,0.012051,0.00287,-7.944665,1.110373,5571.0,8,0.045,238.51,0.045,0.9000377358490566,0.25000000000000006,-0.10531858781563662,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,267.5,C,0.03,0.04,1729.0,0.323217,0.009246,0.002183,-6.575562,0.878436,303.0,8,0.035,238.51,0.035,0.8916261682242991,0.3333333333333334,-0.11470832816547558,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,270.0,C,0.04,0.05,22031.0,0.357068,0.010621,0.002231,-8.190145,0.992334,360.0,8,0.045,238.51,0.045,0.8833703703703704,0.25000000000000006,-0.12401072082778912,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,275.0,C,0.02,0.03,13017.0,0.375911,0.005948,0.001273,-5.171525,0.596588,183.0,8,0.025,238.51,0.025,0.8673090909090909,0.4999999999999999,-0.14235985949598562,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,280.0,C,0.02,0.03,12253.0,0.417809,0.005409,0.001053,-5.277274,0.548481,169.0,8,0.025,238.51,0.025,0.8518214285714285,0.4999999999999999,-0.16037836499866404,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,285.0,C,0.02,0.03,7162.0,0.458493,0.004977,0.000891,-5.371879,0.509948,19.0,8,0.025,238.51,0.025,0.8368771929824561,0.4999999999999999,-0.1780779420980649,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,200.0,P,0.03,0.04,21447.0,0.484985,-0.006187,0.001022,-6.776613,0.618482,173.0,8,0.035,238.51,0.035,1.19255,0.3333333333333334,0.17609387162254897,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,202.5,P,0.03,0.04,274.0,0.454473,-0.006572,0.00115,-6.694472,0.652098,81.0,8,0.035,238.51,0.035,1.177827160493827,0.3333333333333334,0.16367135162399174,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,205.0,P,0.03,0.04,6351.0,0.424163,-0.007006,0.001304,-6.606566,0.688769,1178.0,8,0.035,238.51,0.035,1.1634634146341463,0.3333333333333334,0.1514012590321774,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,207.5,P,0.04,0.05,370.0,0.406527,-0.009149,0.001721,-7.999039,0.872433,532.0,8,0.045,238.51,0.045,1.14944578313253,0.25000000000000006,0.13927989849983255,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,210.0,P,0.05,0.06,17961.0,0.385777,-0.011503,0.002214,-9.258239,1.066393,1317.0,8,0.055,238.51,0.055,1.1357619047619048,0.1999999999999999,0.12730370745311695,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,212.5,P,0.06,0.07,3915.0,0.36278,-0.014138,0.002814,-10.39511,1.271944,631.0,8,0.065,238.51,0.065,1.1224,0.16666666666666682,0.11546924980611419,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,215.0,P,0.07,0.08,12542.0,0.337946,-0.017139,0.003563,-11.40624,1.503164,971.0,8,0.07500000000000001,238.51,0.07500000000000001,1.1093488372093023,0.14285714285714277,0.10377321004292286,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,217.5,P,0.1,0.11,2527.0,0.322235,-0.024124,0.004993,-14.50946,2.001627,980.0,8,0.10500000000000001,238.51,0.10500000000000001,1.0965977011494252,0.09999999999999995,0.09221238764184682,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,220.0,P,0.14,0.15,23149.0,0.305149,-0.033637,0.00695,-18.07866,2.640317,2691.0,8,0.14500000000000002,238.51,0.14500000000000002,1.0841363636363637,0.07142857142857129,0.08078369181822415,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,222.5,P,0.2,0.21,3172.0,0.288632,-0.047737,0.009764,-22.6699,3.507014,1978.0,8,0.20500000000000002,238.51,0.20500000000000002,1.0719550561797753,0.049999999999999906,0.06948413656429074,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,225.0,P,0.31,0.33,16178.0,0.27767,-0.072241,0.014048,-30.10028,4.859855,2794.0,8,0.32,238.51,0.32,1.0600444444444443,0.06451612903225812,0.058310835966165424,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,227.5,P,0.49,0.51,5123.0,0.267201,-0.108395,0.019748,-39.04153,6.55734,1027.0,8,0.5,238.51,0.5,1.0483956043956044,0.04081632653061228,0.047260999779580565,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,230.0,P,0.78,0.8,21563.0,0.258695,-0.161409,0.026836,-49.50166,8.636495,6492.0,8,0.79,238.51,0.79,1.037,0.025641025641025664,0.036331929247390204,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,232.5,P,1.22,1.25,2406.0,0.251394,-0.234152,0.034636,-59.96331,10.82927,5112.0,8,1.2349999999999999,238.51,1.2349999999999999,1.0258494623655914,0.024590163934426253,0.02552101314317463,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,235.0,P,1.89,1.9,14682.0,0.245563,-0.327616,0.041798,-68.46861,12.74119,6337.0,8,1.895,238.51,1.895,1.014936170212766,0.005291005291005296,0.014825724026426675,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,237.5,P,2.8,2.82,2055.0,0.240188,-0.437722,0.046754,-72.40096,13.90604,2647.0,8,2.8099999999999996,238.51,2.8099999999999996,1.0042526315789473,0.00714285714285715,0.004243614695889669,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,240.0,P,3.95,4.05,19533.0,0.233992,-0.557571,0.048302,-69.70605,13.92089,4007.0,8,4.0,238.51,4.0,0.9937916666666666,0.02531645569620244,-0.00622768517140569,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,242.5,P,5.45,5.55,1421.0,0.228309,-0.677466,0.045413,-60.60151,12.63966,769.0,8,5.5,238.51,5.5,0.9835463917525773,0.018348623853210944,-0.016590472206952256,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,245.0,P,7.25,7.35,18397.0,0.223225,-0.785759,0.038509,-46.73864,10.22692,587.0,8,7.3,238.51,7.3,0.9735102040816326,0.013793103448275813,-0.02684697237414141,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,247.5,P,9.2,9.95,215.0,0.246196,-0.84184,0.029363,-42.15116,8.490227,191.0,8,9.575,238.51,9.575,0.9636767676767677,0.08152173913043478,-0.03699934383815933,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,250.0,P,11.4,12.2,16957.0,0.249927,-0.899395,0.022074,-30.10397,6.155379,548.0,8,11.8,238.51,11.8,0.95404,0.07017543859649113,-0.04704967969166078,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,252.5,P,13.75,14.9,79.0,0.291944,-0.906809,0.017734,-33.70485,5.825646,177.0,8,14.325,238.51,14.325,0.9445940594059405,0.08363636363636366,-0.057000010544828915,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,257.5,P,18.15,20.1,0.0,0.316738,-0.953103,0.010622,-20.38665,3.377751,18.0,8,19.125,238.51,19.125,0.926252427184466,0.10743801652892579,-0.07660848193320521,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,265.0,P,25.35,28.25,1412.0,0.457833,-0.939537,0.008184,-38.69308,4.204015,3390.0,8,26.8,238.51,26.8,0.9000377358490566,0.11439842209072972,-0.10531858781563662,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,275.0,P,35.25,38.15,859.0,0.549099,-0.960566,0.005038,-32.50319,2.962369,4790.0,8,36.7,238.51,36.7,0.8673090909090909,0.08226950354609926,-0.14235985949598562,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,280.0,P,40.65,43.25,1245.0,0.677323,-0.94195,0.00521,-57.25031,4.063246,7577.0,8,41.95,238.51,41.95,0.8518214285714285,0.0639606396063961,-0.16037836499866404,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,285.0,P,45.7,48.35,244.0,0.753754,-0.940537,0.004731,-65.52888,4.143687,1161.0,8,47.025000000000006,238.51,47.025000000000006,0.8368771929824561,0.057986870897155325,-0.1780779420980649,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,290.0,P,50.6,53.25,1051.0,0.784009,-0.950607,0.003981,-58.38546,3.586654,4606.0,8,51.925,238.51,51.925,0.8224482758620689,0.05237154150197625,-0.19546968480993412,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-20,295.0,P,55.65,58.15,253.0,0.83044,-0.954897,0.003512,-57.43337,3.339435,1220.0,8,56.9,238.51,56.9,0.8085084745762712,0.044923629829290206,-0.21256411816923418,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-27,215.0,C,24.2,25.15,44.0,0.396505,0.911785,0.008347,-45.14288,7.740797,12.0,15,24.674999999999997,238.51,24.674999999999997,1.1093488372093023,0.03925619834710741,0.10377321004292286,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-27,220.0,C,20.0,21.5,142.0,0.432868,0.837246,0.011755,-69.90384,11.89519,55.0,15,20.75,238.51,20.75,1.0841363636363637,0.075,0.08078369181822415,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-27,222.5,C,18.0,18.95,15.0,0.411105,0.81463,0.013443,-71.7537,12.92452,3.0,15,18.475,238.51,18.475,1.0719550561797753,0.052777777777777736,0.06948413656429074,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-27,225.0,C,14.65,17.55,337.0,0.379334,0.793341,0.015563,-70.7176,13.79018,59.0,15,16.1,238.51,16.1,1.0600444444444443,0.19795221843003416,0.058310835966165424,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-27,227.5,C,14.35,15.2,152.0,0.414054,0.733887,0.016392,-86.43282,15.86591,47.0,15,14.774999999999999,238.51,14.774999999999999,1.0483956043956044,0.059233449477351895,0.047260999779580565,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-27,230.0,C,12.5,12.75,1862.0,0.387732,0.69934,0.018559,-85.613,16.83371,368.0,15,12.625,238.51,12.625,1.037,0.02,0.036331929247390204,2023-01-24,12,MSFT
2023-01-12,107525.0,2023-01-27,232.5,C,10.6,11.2,585.0,0.381462,0.651743,0.02004,-88.8053,17.87052,153.0,15,10.899999999999999,238.51,10.899999999999999,1.0258494623655914,0.05660377358490563,0.02552101314317463,2023-01-24,12,MSFT
